Período,DEPARTAMENTO,SE SINTIERON ALGUNA VEZ DISCRIMINADOS,Numero Faltas
Jun 2017 - Nov 2017,MOQUEGUA,PARA ELEGIR AUTORIDADES,35.730820000000001
Jun 2017 - Nov 2017,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.860729999999997
Jun 2017 - Nov 2017,PASCO,PARA ELEGIR AUTORIDADES,31.95992
Jun 2017 - Nov 2017,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.966810000000002
Jun 2017 - Nov 2017,PIURA,PARA ELEGIR AUTORIDADES,72.257750000000001
Jun 2017 - Nov 2017,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.982779999999998
Jun 2017 - Nov 2017,PUNO,PARA ELEGIR AUTORIDADES,59.138500000000001
Jun 2017 - Nov 2017,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.770060000000001
Jun 2017 - Nov 2017,SAN MARTÍN,PARA ELEGIR AUTORIDADES,64.584050000000005
Jun 2017 - Nov 2017,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.314
Jun 2017 - Nov 2017,TACNA,PARA ELEGIR AUTORIDADES,74.869579999999999
Jun 2017 - Nov 2017,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.82526
Jun 2017 - Nov 2017,TUMBES,PARA ELEGIR AUTORIDADES,38.547809999999998
Jun 2017 - Nov 2017,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.921379999999999
Jun 2017 - Nov 2017,UCAYALI,PARA ELEGIR AUTORIDADES,60.701720000000002
Jun 2017 - Nov 2017,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.34469
Jul 2017 - Dic 2017,AMAZONAS,PARA ELEGIR AUTORIDADES,72.32817
Jul 2017 - Dic 2017,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,81.951660000000004
Jul 2017 - Dic 2017,ANCASH,PARA ELEGIR AUTORIDADES,81.707509999999999
Jul 2017 - Dic 2017,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.907020000000003
Jul 2017 - Dic 2017,APURÍMAC,PARA ELEGIR AUTORIDADES,55.700679999999998
Jul 2017 - Dic 2017,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,38.219290000000001
Jul 2017 - Dic 2017,AREQUIPA,PARA ELEGIR AUTORIDADES,65.385850000000005
Jul 2017 - Dic 2017,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.377799999999993
Jul 2017 - Dic 2017,AYACUCHO,PARA ELEGIR AUTORIDADES,52.233280000000001
Jul 2017 - Dic 2017,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.933629999999994
Jul 2017 - Dic 2017,CAJAMARCA,PARA ELEGIR AUTORIDADES,40.153449999999999
Jul 2017 - Dic 2017,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.825140000000005
Jul 2017 - Dic 2017,CUSCO,PARA ELEGIR AUTORIDADES,66.666319999999999
Jul 2017 - Dic 2017,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,38.688279999999999
Jul 2017 - Dic 2017,HUANCAVELICA,PARA ELEGIR AUTORIDADES,68.040559999999999
Jul 2017 - Dic 2017,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,37.354089999999999
Jul 2017 - Dic 2017,HUÁNUCO,PARA ELEGIR AUTORIDADES,83.721260000000001
Jul 2017 - Dic 2017,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.815650000000005
Jul 2017 - Dic 2017,ICA,PARA ELEGIR AUTORIDADES,38.765050000000002
Jul 2017 - Dic 2017,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.605490000000003
Jul 2017 - Dic 2017,JUNÍN,PARA ELEGIR AUTORIDADES,64.370230000000006
Jul 2017 - Dic 2017,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,42.822809999999997
Jul 2017 - Dic 2017,LA LIBERTAD,PARA ELEGIR AUTORIDADES,54.065019999999997
Jul 2017 - Dic 2017,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.143919999999994
Jul 2017 - Dic 2017,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,48.427810000000001
Jul 2017 - Dic 2017,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.600719999999995
Jul 2017 - Dic 2017,LIMA,PARA ELEGIR AUTORIDADES,44.056789999999999
Jul 2017 - Dic 2017,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.861600000000003
Jul 2017 - Dic 2017,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,43.116430000000001
Jul 2017 - Dic 2017,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.619630000000001
Jul 2017 - Dic 2017,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,50.108719999999998
Jul 2017 - Dic 2017,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.462899999999998
Jul 2017 - Dic 2017,REGION LIMA,PARA ELEGIR AUTORIDADES,47.246459999999999
Jul 2017 - Dic 2017,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.01117
Jul 2017 - Dic 2017,LORETO,PARA ELEGIR AUTORIDADES,80.883589999999998
Jul 2017 - Dic 2017,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.620580000000004
Jul 2017 - Dic 2017,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,29.769220000000001
Jul 2017 - Dic 2017,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.553019999999997
Jul 2017 - Dic 2017,MOQUEGUA,PARA ELEGIR AUTORIDADES,36.122129999999999
Jul 2017 - Dic 2017,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.614060000000002
Jul 2017 - Dic 2017,PASCO,PARA ELEGIR AUTORIDADES,27.79288
Jul 2017 - Dic 2017,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.3596
Jul 2017 - Dic 2017,PIURA,PARA ELEGIR AUTORIDADES,68.947130000000001
Jul 2017 - Dic 2017,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.907339999999998
Jul 2017 - Dic 2017,PUNO,PARA ELEGIR AUTORIDADES,62.421309999999998
Jul 2017 - Dic 2017,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.566380000000002
Jul 2017 - Dic 2017,SAN MARTÍN,PARA ELEGIR AUTORIDADES,61.75018
Jul 2017 - Dic 2017,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.367060000000002
Jul 2017 - Dic 2017,TACNA,PARA ELEGIR AUTORIDADES,78.486270000000005
Jul 2017 - Dic 2017,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.098439999999997
Jul 2017 - Dic 2017,TUMBES,PARA ELEGIR AUTORIDADES,37.44735
Jul 2017 - Dic 2017,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.44285
Jul 2017 - Dic 2017,UCAYALI,PARA ELEGIR AUTORIDADES,59.510559999999998
Jul 2017 - Dic 2017,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.278930000000003
Ago 2017 - Ene 2018,AMAZONAS,PARA ELEGIR AUTORIDADES,72.529759999999996
Ago 2017 - Ene 2018,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,81.433859999999996
Ago 2017 - Ene 2018,ANCASH,PARA ELEGIR AUTORIDADES,82.807389999999998
Ago 2017 - Ene 2018,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,81.516769999999994
Ago 2017 - Ene 2018,APURÍMAC,PARA ELEGIR AUTORIDADES,57.664639999999999
Ago 2017 - Ene 2018,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,34.103549999999998
Ago 2017 - Ene 2018,AREQUIPA,PARA ELEGIR AUTORIDADES,68.387320000000003
Ago 2017 - Ene 2018,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.528089999999999
Ago 2017 - Ene 2018,AYACUCHO,PARA ELEGIR AUTORIDADES,60.035469999999997
Ago 2017 - Ene 2018,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.766190000000002
Ago 2017 - Ene 2018,CAJAMARCA,PARA ELEGIR AUTORIDADES,39.245139999999999
Ago 2017 - Ene 2018,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.578069999999997
Ago 2017 - Ene 2018,CUSCO,PARA ELEGIR AUTORIDADES,68.162800000000004
Ago 2017 - Ene 2018,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.959560000000003
Ago 2017 - Ene 2018,HUANCAVELICA,PARA ELEGIR AUTORIDADES,63.4726
Ago 2017 - Ene 2018,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,38.829810000000002
Ago 2017 - Ene 2018,HUÁNUCO,PARA ELEGIR AUTORIDADES,77.985789999999994
Ago 2017 - Ene 2018,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.098650000000006
Ago 2017 - Ene 2018,ICA,PARA ELEGIR AUTORIDADES,37.164059999999999
Ago 2017 - Ene 2018,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.765450000000001
Ago 2017 - Ene 2018,JUNÍN,PARA ELEGIR AUTORIDADES,69.019260000000003
Ago 2017 - Ene 2018,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,39.355179999999997
Ago 2017 - Ene 2018,LA LIBERTAD,PARA ELEGIR AUTORIDADES,50.297609999999999
Ago 2017 - Ene 2018,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.160219999999995
Ago 2017 - Ene 2018,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,47.8551
Ago 2017 - Ene 2018,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.761679999999998
Ago 2017 - Ene 2018,LIMA,PARA ELEGIR AUTORIDADES,43.952910000000003
Ago 2017 - Ene 2018,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.259369999999997
Ago 2017 - Ene 2018,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,43.51399
Ago 2017 - Ene 2018,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.75029
Ago 2017 - Ene 2018,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,49.580579999999998
Ago 2017 - Ene 2018,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,45.594090000000001
Ago 2017 - Ene 2018,REGION LIMA,PARA ELEGIR AUTORIDADES,42.694279999999999
Ago 2017 - Ene 2018,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.032859999999999
Ago 2017 - Ene 2018,LORETO,PARA ELEGIR AUTORIDADES,80.100669999999994
Ago 2017 - Ene 2018,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.178529999999995
Ago 2017 - Ene 2018,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,31.142330000000001
Ago 2017 - Ene 2018,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.530610000000003
Ago 2017 - Ene 2018,MOQUEGUA,PARA ELEGIR AUTORIDADES,38.499890000000001
Ago 2017 - Ene 2018,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.510910000000003
Ago 2017 - Ene 2018,PASCO,PARA ELEGIR AUTORIDADES,27.866430000000001
Ago 2017 - Ene 2018,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.042159999999996
Ago 2017 - Ene 2018,PIURA,PARA ELEGIR AUTORIDADES,69.304789999999997
Ago 2017 - Ene 2018,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.989289999999997
Ago 2017 - Ene 2018,PUNO,PARA ELEGIR AUTORIDADES,61.451639999999998
Ago 2017 - Ene 2018,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.779980000000002
Ago 2017 - Ene 2018,SAN MARTÍN,PARA ELEGIR AUTORIDADES,62.52722
Ago 2017 - Ene 2018,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.291840000000001
Ago 2017 - Ene 2018,TACNA,PARA ELEGIR AUTORIDADES,76.417699999999996
Ago 2017 - Ene 2018,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.820210000000003
Ago 2017 - Ene 2018,TUMBES,PARA ELEGIR AUTORIDADES,35.966320000000003
Ago 2017 - Ene 2018,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.630129999999994
Ago 2017 - Ene 2018,UCAYALI,PARA ELEGIR AUTORIDADES,59.88852
Ago 2017 - Ene 2018,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.320030000000003
Sep 2017 - Feb 2018,AMAZONAS,PARA ELEGIR AUTORIDADES,70.882760000000005
Sep 2017 - Feb 2018,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,83.231070000000003
Sep 2017 - Feb 2018,ANCASH,PARA ELEGIR AUTORIDADES,82.066220000000001
Sep 2017 - Feb 2018,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,84.760639999999995
Sep 2017 - Feb 2018,APURÍMAC,PARA ELEGIR AUTORIDADES,56.051810000000003
Sep 2017 - Feb 2018,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,31.66882
Sep 2017 - Feb 2018,AREQUIPA,PARA ELEGIR AUTORIDADES,65.26849
Sep 2017 - Feb 2018,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.751739999999998
Sep 2017 - Feb 2018,AYACUCHO,PARA ELEGIR AUTORIDADES,59.648569999999999
Sep 2017 - Feb 2018,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.614780000000003
Sep 2017 - Feb 2018,CAJAMARCA,PARA ELEGIR AUTORIDADES,39.039879999999997
Sep 2017 - Feb 2018,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.094759999999994
Sep 2017 - Feb 2018,CUSCO,PARA ELEGIR AUTORIDADES,68.314570000000003
Sep 2017 - Feb 2018,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.297719999999998
Sep 2017 - Feb 2018,HUANCAVELICA,PARA ELEGIR AUTORIDADES,60.922280000000001
Sep 2017 - Feb 2018,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,42.77957
Sep 2017 - Feb 2018,HUÁNUCO,PARA ELEGIR AUTORIDADES,74.609250000000003
Sep 2017 - Feb 2018,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,72.367239999999995
Sep 2017 - Feb 2018,ICA,PARA ELEGIR AUTORIDADES,40.27402
Sep 2017 - Feb 2018,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.781700000000001
Sep 2017 - Feb 2018,JUNÍN,PARA ELEGIR AUTORIDADES,68.454269999999994
Sep 2017 - Feb 2018,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,40.114759999999997
Sep 2017 - Feb 2018,LA LIBERTAD,PARA ELEGIR AUTORIDADES,51.20308
Sep 2017 - Feb 2018,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.106480000000005
Sep 2017 - Feb 2018,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,49.760950000000001
Sep 2017 - Feb 2018,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.320459999999997
Sep 2017 - Feb 2018,LIMA,PARA ELEGIR AUTORIDADES,38.434809999999999
Sep 2017 - Feb 2018,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.001840000000001
Sep 2017 - Feb 2018,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,37.663780000000003
Sep 2017 - Feb 2018,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.354810000000001
Sep 2017 - Feb 2018,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,48.171819999999997
Sep 2017 - Feb 2018,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,48.615459999999999
Sep 2017 - Feb 2018,REGION LIMA,PARA ELEGIR AUTORIDADES,37.380899999999997
Sep 2017 - Feb 2018,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.450679999999998
Sep 2017 - Feb 2018,LORETO,PARA ELEGIR AUTORIDADES,82.486149999999995
Sep 2017 - Feb 2018,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.892489999999995
Sep 2017 - Feb 2018,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,32.909759999999999
Sep 2017 - Feb 2018,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.313789999999997
Sep 2017 - Feb 2018,MOQUEGUA,PARA ELEGIR AUTORIDADES,38.639099999999999
Sep 2017 - Feb 2018,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.982799999999997
Sep 2017 - Feb 2018,PASCO,PARA ELEGIR AUTORIDADES,29.220040000000001
Sep 2017 - Feb 2018,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.573230000000002
Sep 2017 - Feb 2018,PIURA,PARA ELEGIR AUTORIDADES,70.514769999999999
Sep 2017 - Feb 2018,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.538060000000002
Sep 2017 - Feb 2018,PUNO,PARA ELEGIR AUTORIDADES,62.869399999999999
Sep 2017 - Feb 2018,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.197899999999997
Sep 2017 - Feb 2018,SAN MARTÍN,PARA ELEGIR AUTORIDADES,62.002929999999999
Sep 2017 - Feb 2018,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.045430000000003
Sep 2017 - Feb 2018,TACNA,PARA ELEGIR AUTORIDADES,76.685119999999998
Sep 2017 - Feb 2018,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.633610000000004
Sep 2017 - Feb 2018,TUMBES,PARA ELEGIR AUTORIDADES,40.345709999999997
Sep 2017 - Feb 2018,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.765050000000002
Sep 2017 - Feb 2018,UCAYALI,PARA ELEGIR AUTORIDADES,54.954059999999998
Sep 2017 - Feb 2018,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.802189999999996
Oct 2017 - Mar 2018,AMAZONAS,PARA ELEGIR AUTORIDADES,71.861519999999999
Oct 2017 - Mar 2018,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.125349999999997
Oct 2017 - Mar 2018,ANCASH,PARA ELEGIR AUTORIDADES,83.021720000000002
Oct 2017 - Mar 2018,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,87.348089999999999
Oct 2017 - Mar 2018,APURÍMAC,PARA ELEGIR AUTORIDADES,61.302610000000001
Oct 2017 - Mar 2018,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,31.979710000000001
Oct 2017 - Mar 2018,AREQUIPA,PARA ELEGIR AUTORIDADES,64.208579999999998
Oct 2017 - Mar 2018,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.153589999999994
Oct 2017 - Mar 2018,AYACUCHO,PARA ELEGIR AUTORIDADES,52.945790000000002
Oct 2017 - Mar 2018,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.787390000000002
Oct 2017 - Mar 2018,CAJAMARCA,PARA ELEGIR AUTORIDADES,37.927990000000001
Oct 2017 - Mar 2018,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.802230000000002
Oct 2017 - Mar 2018,CUSCO,PARA ELEGIR AUTORIDADES,61.146079999999998
Oct 2017 - Mar 2018,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.488939999999999
Oct 2017 - Mar 2018,HUANCAVELICA,PARA ELEGIR AUTORIDADES,58.077930000000002
Oct 2017 - Mar 2018,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.761420000000001
Oct 2017 - Mar 2018,HUÁNUCO,PARA ELEGIR AUTORIDADES,74.357569999999996
Oct 2017 - Mar 2018,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.826390000000004
Oct 2017 - Mar 2018,ICA,PARA ELEGIR AUTORIDADES,40.734479999999998
Oct 2017 - Mar 2018,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.939
Oct 2017 - Mar 2018,JUNÍN,PARA ELEGIR AUTORIDADES,61.818869999999997
Oct 2017 - Mar 2018,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,40.385120000000001
Oct 2017 - Mar 2018,LA LIBERTAD,PARA ELEGIR AUTORIDADES,51.137039999999999
Oct 2017 - Mar 2018,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.393979999999999
Oct 2017 - Mar 2018,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,52.332599999999999
Oct 2017 - Mar 2018,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.734670000000001
Oct 2017 - Mar 2018,LIMA,PARA ELEGIR AUTORIDADES,39.522500000000001
Oct 2017 - Mar 2018,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.95758
Oct 2017 - Mar 2018,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,39.222340000000003
Oct 2017 - Mar 2018,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.42324
Oct 2017 - Mar 2018,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,47.620780000000003
Oct 2017 - Mar 2018,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.036299999999997
Oct 2017 - Mar 2018,REGION LIMA,PARA ELEGIR AUTORIDADES,35.955649999999999
Oct 2017 - Mar 2018,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.023000000000003
Oct 2017 - Mar 2018,LORETO,PARA ELEGIR AUTORIDADES,83.736549999999994
Oct 2017 - Mar 2018,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.533280000000005
Oct 2017 - Mar 2018,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,28.51605
Oct 2017 - Mar 2018,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,49.720889999999997
Oct 2017 - Mar 2018,MOQUEGUA,PARA ELEGIR AUTORIDADES,34.800620000000002
Oct 2017 - Mar 2018,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.575890000000001
Oct 2017 - Mar 2018,PASCO,PARA ELEGIR AUTORIDADES,28.196159999999999
Oct 2017 - Mar 2018,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.198920000000001
Oct 2017 - Mar 2018,PIURA,PARA ELEGIR AUTORIDADES,69.99288
Oct 2017 - Mar 2018,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,44.191890000000001
Oct 2017 - Mar 2018,PUNO,PARA ELEGIR AUTORIDADES,63.092550000000003
Oct 2017 - Mar 2018,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.971600000000002
Oct 2017 - Mar 2018,SAN MARTÍN,PARA ELEGIR AUTORIDADES,64.327809999999999
Oct 2017 - Mar 2018,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.501860000000001
Oct 2017 - Mar 2018,TACNA,PARA ELEGIR AUTORIDADES,75.835160000000002
Oct 2017 - Mar 2018,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.228009999999998
Oct 2017 - Mar 2018,TUMBES,PARA ELEGIR AUTORIDADES,40.689010000000003
Oct 2017 - Mar 2018,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,61.39002
Oct 2017 - Mar 2018,UCAYALI,PARA ELEGIR AUTORIDADES,54.199629999999999
Oct 2017 - Mar 2018,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.897419999999997
Nov 2017 - Abr 2018,AMAZONAS,PARA ELEGIR AUTORIDADES,69.298569999999998
Nov 2017 - Abr 2018,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.70635
Nov 2017 - Abr 2018,ANCASH,PARA ELEGIR AUTORIDADES,85.148960000000002
Nov 2017 - Abr 2018,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,88.634280000000004
Nov 2017 - Abr 2018,APURÍMAC,PARA ELEGIR AUTORIDADES,61.343710000000002
