AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P24_1,P24_2,P24_3,P24_4,P24_5,P24_6,P24_7,P24_8,P24_9,P24_10,P24_11,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P26_10,P26_11,P26_12,P26_13,P27_1,P27_2,P27_3,P27_4,P27_5,P27_6,P27_7,P28,P29_1,P29_2,P29_3,P29_4,P29_5,P29_6,P32,P33_1,P33_2,P34,P34A,P34B,P34C,P34D,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR
2024,03,015374,087,11,02,02,020112,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, ,2,3,3,3,3,2000,2,2, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3,2,2,1,2, ,2,37,2,6,2,963.200926083764
2024,03,015376,037,11,02,02,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,1,1,3,1500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,24,1,4,2,963.200925990663
2024,03,015376,038,11,01,01,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,2500,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,40,1,4,2,963.200925990663
2024,03,015376,092,11,01,01,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1, , ,2,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,1,1,2, ,1,32,6,5,2,963.200925990663
2024,03,015376,093,11,01,01,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,75,5,1,2,963.200925990663
2024,03,015376,094,11,01,01,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,1600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,38,1,4,2,963.200925990663
2024,03,015376,095,11,01,01,020102,5,7,2,2,2,2,2,2,2,2,1,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0, , , , , , , ,2,2,2, ,3,3, , ,3,800,2,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,2,75,5,3,2,963.200925990663
2024,03,015376,096,11,02,02,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, ,3,3,3,3,3,1500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,30,1,5,2,963.200925990663
2024,03,015376,097,11,01,01,020102,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,3, , ,3,500,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,74,6,4,2,963.200925990663
2024,03,015399,006,11,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,4000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,10,1,1,2, ,1,61,5,10,2,757.892251949121
2024,03,015399,024,11,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,2500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,2,1,1,2, ,1,29,6,10,2,757.892251949121
2024,03,015399,077,11,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,1,1, , ,3,2000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,61,3,8,2,757.892251949121
2024,03,015399,114,11,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,4,4,3,3,3,2000,1,4, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,4,2,2,1,1,2, ,1,35,2,6,2,757.892251949121
2024,03,015399,130,11,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,300,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,60,2,4,2,757.892251949121
2024,03,015399,147,12,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,9,9,9,9,3,3000,3,7, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,59,3,8,2,757.892251949121
2024,03,015399,147,22,01,01,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3, , , ,4,4,1,4000,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,7,1,1,2, ,1,39,1,9,2,757.892251949121
2024,03,015406,030,11,02,02,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,4,4,3,3,3,1500,2,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,33,1,10,2,824.997295090449
2024,03,015406,081,11,02,02,030101,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,3,3,3,3,3,6000,2,5, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,3,3,2,1,2, ,2,48,1,8,2,824.997295090449
2024,03,015412,012,11,01,01,030213,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1000,2,1, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,1,1,2, ,2,53,6,6,2,1099.99639345393
2024,03,015412,024,11,01,01,030213,6,3,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , ,3,2,2,2,2,2,2,2,2,2, ,9,9,1,1,3,2000,2,2, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,1,1,2, ,1,41,2,6,2,1099.99639345393
2024,03,015412,037,11,01,01,030213,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, , , , , ,3,5000,2,6, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,2, ,2,55,3,8,2,1099.99639345393
2024,03,015412,050,11,01,01,030213,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,5,5,3,3500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,34,6,10,2,1099.99639345393
2024,03,015412,078,11,01,01,030213,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,6,1,1, , ,3,5000,2,7, ,0,0,0,0,0,1,0,0,4, , , , , , , , , , , ,1,1,1,1,2, ,1,54,2,8,2,1099.99639345393
2024,03,015412,092,11,01,01,030213,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,3000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,82,3,8,2,1099.99639345393
2024,03,015414,009,11,01,01,030201,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,55,5,6,2,1010.52300259883
2024,03,015414,047,11,01,01,030201,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,1500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,21,1,6,2,1010.52300259883
2024,03,015414,085,11,01,01,030201,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,1,3,3,3,3,800,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,44,1,3,2,1010.52300259883
2024,03,015414,103,11,02,02,030201,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,3,2,2,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,41,2,4,2,1010.52300259883
2024,03,015414,122,11,01,01,030201,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, ,3,3,1,1,3,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,48,2,3,2,1010.52300259883
2024,03,015414,141,11,01,01,030201,6,3,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,1,1,3,3000,2,3, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1, ,10,1,1,1,2, ,1,47,2,5,2,1010.52300259883
2024,03,015444,009,11,01,01,030220,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,2,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,39,3,5,2,1010.52300273578
2024,03,015444,026,11,01,01,030220,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,54,2,3,2,1010.52300273578
2024,03,015444,060,11,02,02,030220,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,3,3, , ,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,63,2,1,2,1010.52300273578
2024,03,015444,077,11,01,01,030220,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,6,3,3, , ,3,2000,2,3, ,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,5,3,1,1,1,2, ,1,33,1,6,2,1010.52300273578
2024,03,015444,111,11,01,01,030220,6,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,2500,1,2, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,58,2,5,2,1010.52300273578
2024,03,015452,061,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,3,3,2,2,3,900,3,3, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, ,10,2,1,1,2, ,1,26,2,6,2,673.339804192963
2024,03,015452,062,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,1,2,3,500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,60,2,3,2,673.339804192963
2024,03,015452,063,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,8,1,1,2,2,3,1500,1,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, ,2,1,1,1,2, ,1,51,1,6,2,673.339804192963
2024,03,015452,064,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,2,2,2,2,3,500,1,1, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1, ,10,1,1,1,2, ,2,60,3,4,2,673.339804192963
2024,03,015452,163,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,1,1,3,500,1,2, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,2, ,1,69,2,6,2,673.339804192963
2024,03,015452,164,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , ,2,2,3,1000,3,2, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1, ,2,1,1,1,2, ,2,75,3,3,2,673.339804192963
2024,03,015452,165,11,01,01,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,3,2,3,500,1,1, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1, ,1,1,1,1,2, ,1,53,2,4,2,673.339804192963
2024,03,015452,166,11,02,02,030210,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,2,800,2,2, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1, ,2,1,2,1,2, ,2,58,2,4,2,673.339804192963
2024,03,015457,082,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2, ,1,1, , ,3,1500,2,1, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,1,1,1,1,2, ,2,74,2,1,2,673.339804192963
2024,03,015457,083,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,9,9, , ,3,200,2,1, ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2, ,1,62,2,4,2,673.339804192963
2024,03,015457,207,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1, , ,3,800,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,2, ,2,82,6,1,2,673.339804192963
2024,03,015457,208,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,1,1, , ,3,2000,2,2, ,0,1,0,0,0,0,0,0,4, , , , , , , , , , , ,1,1,1,1,2, ,2,86,6,1,2,673.339804192963
2024,03,015457,209,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,2, , ,3,1500,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,5,1,1,1,1,2, ,1,55,2,5,2,673.339804192963
2024,03,015457,210,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1, , ,3,2000,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,5,2,1,1,1,2, ,1,63,2,4,2,673.339804192963
2024,03,015457,211,11,01,01,030205,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1, , ,3,2500,2,1, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,1,1,1,2, ,1,63,2,4,2,673.339804192963
2024,03,015462,004,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,3,600,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,77,3,3,2,673.339804192963
2024,03,015462,015,11,01,01,030410,6,6,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,51,6,6,2,673.339804192963
2024,03,015462,025,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,800,2,2, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,1,1,1,2, ,1,83,2,3,2,673.339804192963
2024,03,015462,035,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2, ,3,3, , ,3,500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,1,1,1,2, ,2,67,6,3,2,673.339804192963
2024,03,015462,046,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2, ,4,4,3,3,3,2000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,63,2,10,2,673.339804192963
2024,03,015462,069,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,3, , ,3,1000,2,3, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,1,1,1,1,2, ,1,68,2,3,2,673.339804192963
2024,03,015462,089,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,35,2,4,2,673.339804192963
2024,03,015462,100,11,01,01,030410,6,6,2,2,2,2,2,2,2,2,1,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0, , , , , , , ,2,2,2, ,2,3,2,2,3,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,40,1,3,2,673.339804192963
2024,03,015463,029,11,01,01,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,73,3,3,2,673.339804093705
2024,03,015463,030,11,02,02,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,3,2,3,3,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,39,2,3,2,673.339804093705
2024,03,015463,031,11,01,01,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,3,2,2,700,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,70,3,1,2,673.339804093705
2024,03,015463,032,11,01,01,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,2,500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,76,3,1,2,673.339804093705
2024,03,015463,082,11,01,01,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,500,1,1, ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,5,1,1,1,1,2, ,2,68,3,3,2,673.339804093705
2024,03,015463,083,11,01,01,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,1000,1,2, ,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,2,1,1,1,2, ,1,45,2,3,2,673.339804093705
2024,03,015463,084,11,01,01,030201,6,7,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0, , , , , , , ,2,3,3,3,3,3,3,2,2,2, ,3,3,3,3,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,33,5,5,2,673.339804093705
2024,03,015463,085,11,01,01,030201,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,800,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,63,2,1,2,673.339804093705
2024,03,015472,029,11,01,01,030411,6,8,2,2,2,2,2,2,2,1,2,2,2,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0, , , , , , , ,3,2,2,2,2,2,2,2,2,2, ,1,1,3,3,3,300,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,55,1,3,2,673.339804192963
2024,03,015472,030,11,02,02,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,800,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,5,2,1,2,1,2, ,2,77,2,1,2,673.339804192963
2024,03,015472,031,11,01,01,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1, , ,3,1200,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,2, ,1,75,5,9,2,673.339804192963
2024,03,015472,032,11,01,01,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,3,3,2000,2,1, ,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,1,1,1,1,2, ,1,71,3,3,2,673.339804192963
2024,03,015472,033,11,01,01,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,600,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,1,70,2,3,2,673.339804192963
2024,03,015472,034,11,01,01,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,800,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,2, ,1,70,2,3,2,673.339804192963
2024,03,015472,035,11,01,01,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , ,1,1,3,500,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,2, ,2,65,3,3,2,673.339804192963
2024,03,015472,036,11,01,01,030411,6,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,1,1,1,3,1000,2,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,2, ,2,75,6,4,2,673.339804192963
2024,03,015523,077,11,02,02,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,2,2,3,500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,40,1,1,2,673.339804093705
2024,03,015523,078,11,02,02,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,400,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,62,2,1,2,673.339804093705
2024,03,015523,079,11,01,01,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,78,3,4,2,673.339804093705
2024,03,015523,080,11,01,01,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,700,1,2, ,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,5,1,1,1,1,2, ,2,64,1,1,2,673.339804093705
2024,03,015523,217,11,01,01,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,3,3, , ,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,64,2,3,2,673.339804093705
2024,03,015523,218,11,01,01,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,700,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,58,2,4,2,673.339804093705
2024,03,015523,219,11,01,01,030501,6,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,72,2,3,2,673.339804093705
