AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,FACTOR07
2009,10,3277,064,11,02,02,240106,1,5,1,1,2, ,4,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,329.92
2009,10,3277,076,11,02,02,240106,1,5,2,1,1,7,3,600,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,329.92
2009,10,3277,102,11,02,02,240106,1,5,4,2,3, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,3,6,6,329.92
2009,03,3278,009,11,01,01,240203,1,5,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,238.79
2009,03,3278,031,11,01,01,240203,1,5,4,1,2, ,2,600,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,238.79
2009,03,3278,043,11,01,01,240203,1,5,2,1,1,7,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,3,6,6,238.79
2009,03,3278,071,11,01,01,240203,1,5,1,1,1,6,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,3,6, ,238.79
2009,03,3278,073,11,01,01,240203,1,5,1,2,3, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,238.79
2009,03,3278,090,11,01,01,240203,1,5,4,2,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,238.79
2009,07,3279,012,11,01,01,240203,1,5,2,1,2, ,2,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,246.56
2009,07,3279,045,13,01,01,240203,1,5,2,2,1,6,2,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,246.56
2009,07,3279,045,23,02,02,240203,1,5,2,2,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,3,6,6,246.56
2009,07,3279,045,33,01,01,240203,1,5,1,1,2, ,4,2000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,246.56
2009,07,3279,066,11,01,01,240203,1,5,1,1,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,246.56
2009,07,3279,102,11,02,02,240203,1,5,2,2,1,6,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,246.56
2009,07,3279,122,11,02,02,240203,1,5,2,1,1,6,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,246.56
2009,07,3279,159,11,01,01,240203,1,5,3,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,3,6, ,246.56
2009,11,3280,018,11,02,02,240203,1,5,3,1,1,6,3,750,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,219.95
2009,11,3280,030,11,02,02,240203,1,5,2,2,1,6,3,650,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,219.95
2009,11,3280,041,11,02,02,240203,1,5,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,219.95
2009,11,3280,061,11,02,02,240203,1,5,4,2,2, ,2,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,219.95
2009,11,3280,070,11,01,00,240203,1,5,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,219.95
2009,11,3280,087,11,01,01,240203,1,5,2,2,2, ,2,600,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,219.95
2009,02,3281,005,11,01,01,240202,1,6,1,2,2, ,3,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,35.76
2009,02,3281,027,11,01,01,240202,1,6,3,2,2, ,3,200,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,35.76
2009,02,3281,035,11,01,01,240202,1,6,2,2,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,35.76
2009,02,3281,062,11,02,02,240202,1,6,1,1,2, ,3,600,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,35.76
2009,02,3281,078,11,01,01,240202,1,6,4,2,3, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,35.76
2009,02,3281,098,11,01,01,240202,1,6,2,2,3, ,2,1000,3,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3,6,6,35.76
2009,02,3281,107,11,01,01,240202,1,6,2,2,3, ,2,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,35.76
2009,02,3281,127,11,02,02,240202,1,6,4,1,1,6,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,4,6,6,35.76
2009,05,3282,029,11,02,02,240102,1,7,2,2,2, ,4,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,05,3282,030,11,02,02,240102,1,7,2,2,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,32.78
2009,05,3282,031,11,02,02,240102,1,7,2,2,2, ,3,350,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,05,3282,032,11,01,01,240102,1,7,2,2,2, ,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,32.78
2009,05,3282,080,11,02,02,240102,1,7,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,32.78
2009,05,3282,081,11,01,01,240102,1,7,4,3,3, ,2,1000,2,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,3,3,6,6,32.78
2009,05,3282,082,11,02,02,240102,1,7,2,2,1,5,3,3000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,05,3282,083,11,02,02,240102,1,7,4,3,3, ,2,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,06,3283,051,11,02,02,240105,1,7,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,06,3283,052,11,01,01,240105,1,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,32.78
2009,06,3283,053,11,01,01,240105,1,7,2,2,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,32.78
2009,06,3283,054,11,01,01,240105,1,7,2,2,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,6, ,32.78
2009,06,3283,123,11,02,02,240105,1,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,32.78
2009,06,3283,124,11,01,01,240105,1,7,2,2,2, ,3,1000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,32.78
2009,06,3283,125,11,01,01,240105,1,7,3,2,2, ,3,400,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,6, ,32.78
2009,06,3283,127,11,01,01,240105,1,7,2,1,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,07,3284,031,11,02,02,240106,1,7,2,2,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,1.14
2009,07,3284,033,11,02,02,240106,1,7,2,1,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,1.14
2009,07,3284,034,11,02,02,240106,1,7,2,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1.14
2009,07,3284,035,11,02,02,240106,1,7,3,2,2, ,3,400,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1.14
2009,07,3284,082,11,01,01,240106,1,7,3,2,2, ,3,500,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10,10,6, ,1.14
2009,07,3284,083,11,01,01,240106,1,7,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,1.14
2009,07,3284,086,11,02,02,240106,1,7,3,1,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1.14
2009,07,3284,087,11,02,02,240106,1,7,2,1,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1.14
2009,10,3285,011,11,02,02,240106,1,7,4,2,2, ,2,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,1.43
2009,10,3285,013,11,02,02,240106,1,7,2,2,1,6,4,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,4,6,6,1.43
2009,10,3285,014,12,01,01,240106,1,7,2,2,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,1.43
2009,10,3285,014,22,01,01,240106,1,7,1,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,2,6,6,1.43
2009,10,3285,015,11,01,01,240106,1,7,2,2,2, ,2,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6, ,1.43
2009,10,3285,070,11,01,01,240106,1,7,4,2,1,3,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1.43
2009,10,3285,071,11,02,02,240106,1,7,4,3,3, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1.43
2009,10,3285,073,11,01,01,240106,1,7,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,6, ,1.43
2009,10,3285,074,11,02,02,240106,1,7,2,1,1,6,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,1.43
2009,11,3286,023,11,01,01,240203,1,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,41.3
2009,11,3286,024,11,02,02,240203,1,7,2,2,1,7,2,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,41.3
2009,11,3286,066,11,01,01,240203,1,7,1,2,1,6,4,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,41.3
2009,11,3286,070,11,01,01,240203,1,7,1,2,1,3,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,41.3
2009,11,3286,071,11,01,01,240203,1,7,2,2,3, ,2,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6, ,41.3
2009,11,3286,075,11,01,01,240203,1,7,2,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,41.3
2009,11,3286,084,11,01,01,240203,1,7,3,2,2, ,3,866,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,4,6,6,41.3
2009,09,3287,031,11,01,01,240203,1,7,2,2,2, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,33.31
2009,09,3287,032,11,02,02,240203,1,7,2,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,33.31
2009,09,3287,033,11,01,01,240203,1,7,3,2,2, ,3,1200,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,3,6,6,33.31
2009,09,3287,034,11,01,01,240203,1,7,2,2,2, ,3,2000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,9,5,6, ,33.31
2009,09,3287,087,11,02,02,240203,1,7,2,3,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,33.31
2009,09,3287,088,11,01,01,240203,1,7,2,2,3, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,33.31
2009,09,3287,089,11,02,02,240203,1,7,2,1,1,7,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,33.31
2009,09,3287,092,11,02,02,240203,1,7,2,2,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,33.31
2009,10,3288,027,11,02,02,240301,1,8,2,1,3, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,41.3
2009,10,3288,028,11,01,01,240301,1,8,2,2,2, ,3,375,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,41.3
2009,10,3288,030,11,01,01,240301,1,8,2,3,2, ,3,1200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,3,6,6,41.3
2009,10,3288,032,11,01,01,240301,1,8,2,2,2, ,2,250,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,41.3
2009,10,3288,038,11,01,01,240301,1,8,4,1,1,6,3,1250,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,41.3
2009,10,3288,060,11,01,01,240301,1,8,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,6, ,41.3
2009,10,3288,061,11,01,01,240301,1,8,2,2,3, ,2,250,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,41.3
2009,10,3288,063,11,01,01,240301,1,8,1,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,41.3
2009,08,3289,006,11,01,01,240303,1,8,2,1,2, ,3,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,33.31
2009,08,3289,007,11,01,01,240303,1,8,1,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,33.31
2009,08,3289,009,11,01,01,240303,1,8,4,2,1,6,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,33.31
2009,08,3289,013,11,01,01,240303,1,8,2,1,1,6,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,33.31
2009,08,3289,048,11,02,02,240303,1,8,4,2,2, ,4,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,33.31
2009,08,3289,049,11,01,01,240303,1,8,4,3,2, ,3,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,33.31
2009,08,3289,050,11,01,00,240303,1,8,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33.31
2009,08,3289,051,11,01,01,240303,1,8,1,1,1,6,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,33.31
2009,12,3290,038,11,01,01,240304,1,8,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,41.3
2009,12,3290,040,11,01,01,240304,1,8,2,1,1,6,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,41.3
2009,12,3290,041,11,02,02,240304,1,8,2,2,3, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,41.3
2009,12,3290,098,11,01,01,240304,1,8,2,2,2, ,2,3000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,41.3
2009,12,3290,099,11,01,01,240304,1,8,4,1,1,7,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,41.3
2009,12,3290,101,11,02,02,240304,1,8,4,1,1,6,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,41.3
2009,12,3290,102,11,01,01,240304,1,8,2,1,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,41.3
2009,12,3290,104,11,02,02,240304,1,8,2,1,1,3,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,41.3
2009,01,3291,024,11,01,01,240101,1,8,4,2,2, ,3,1000,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,2,2,6,6,35.76
2009,01,3291,025,11,01,01,240101,1,8,4,2,2, ,2,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,35.76
2009,01,3291,026,11,02,02,240101,1,8,3,1,2, ,3,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,35.76
2009,01,3291,027,11,01,01,240101,1,8,2,1,1,6,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,35.76
2009,01,3291,057,11,01,01,240101,1,8,4,1,1,6,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,35.76
2009,01,3291,058,11,02,02,240101,1,8,2,2,3, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,35.76
2009,01,3291,059,11,01,01,240101,1,8,4,2,2, ,3,1000,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,3,1,6,6,35.76
2009,01,3291,060,11,01,01,240101,1,8,2,2,2, ,3,600,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,6,6,35.76
2009,02,3292,041,11,01,01,240102,1,8,3,3,3, ,2,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,6, ,35.76
2009,02,3292,042,11,02,02,240102,1,8,2,1,1,6,3,866,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,35.76
2009,02,3292,047,11,01,01,240102,1,8,2,1,2, ,3,300,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,5,3,6, ,35.76
2009,02,3292,089,11,02,02,240102,1,8,4,2,2, ,2,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,35.76
2009,02,3292,090,11,02,02,240102,1,8,2,2,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,10,6,6,35.76
2009,02,3292,092,11,01,01,240102,1,8,4,1,3, ,2,1800,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,35.76
2009,02,3292,093,11,02,02,240102,1,8,2,2,2, ,3,625,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,1,6,35.76
2009,02,3292,094,11,01,01,240102,1,8,3,2,2, ,2,1200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,35.76
2009,03,3293,025,12,01,01,240102,1,8,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,35.76
2009,03,3293,025,22,02,02,240102,1,8,3,2,2, ,2,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,35.76
2009,03,3293,026,11,02,02,240102,1,8,2,3,3, ,2,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,35.76
2009,03,3293,028,11,01,01,240102,1,8,2,3,3, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,35.76
2009,03,3293,083,11,02,02,240102,1,8,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,35.76
2009,03,3293,084,11,02,02,240102,1,8,2,2,3, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,35.76
2009,03,3293,085,11,01,01,240102,1,8,2,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,35.76
2009,03,3293,086,11,02,02,240102,1,8,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,35.76
2009,03,3293,087,11,01,01,240102,1,8,2,2,2, ,3,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,35.76
2009,04,3294,035,11,02,02,240102,1,8,4,2,1,6,3,655,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,32.78
2009,04,3294,036,11,01,01,240102,1,8,1,2,3, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,6, ,32.78
2009,04,3294,037,11,01,01,240102,1,8,3,1,1,3,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,32.78
2009,04,3294,087,11,02,02,240102,1,8,2,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,6,32.78
2009,04,3294,088,11,01,01,240102,1,8,2,1,2, ,3,800,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,32.78
2009,04,3294,089,11,01,01,240102,1,8,2,2,2, ,3,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,04,3294,090,11,02,02,240102,1,8,2,2,1,6,3,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,32.78
2009,04,3294,091,11,02,02,240102,1,8,2,2,3, ,3,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,05,3295,001,11,01,01,240105,1,8,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6, ,32.78
2009,05,3295,002,11,01,01,240105,1,8,2,2,1,7,3,600,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,32.78
2009,05,3295,003,11,02,02,240105,1,8,2,1,2, ,3,600,2,2,0,0,0,0,0,1,0,0,4, , , , , , , , , ,1,1,6,6,32.78
2009,05,3295,004,11,01,01,240105,1,8,2,3,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6, ,32.78
2009,05,3295,036,11,01,01,240105,1,8,4,2,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,6,32.78
2009,05,3295,037,11,01,01,240105,1,8,2,2,2, ,2,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,32.78
2009,05,3295,038,11,01,01,240105,1,8,2,2,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6, ,32.78
2009,05,3295,039,11,01,01,240105,1,8,2,2,2, ,3,400,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,32.78
2009,06,3296,023,11,01,01,240105,1,8,2,2,3, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,32.78
2009,06,3296,025,11,02,02,240105,1,8,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,32.78
2009,06,3296,026,11,01,01,240105,1,8,2,2,1,7,3,1000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,32.78
2009,06,3296,094,11,01,01,240105,1,8,3,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6, ,32.78
2009,06,3296,095,11,01,01,240105,1,8,4,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,32.78
2009,06,3296,097,11,01,01,240105,1,8,2,3,3, ,2,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,32.78
2009,06,3296,098,11,01,01,240105,1,8,2,2,3, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,32.78
2009,06,3296,099,11,01,01,240105,1,8,4,2,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,32.78
2009,09,3297,008,11,01,01,240105,1,8,4,2,2, ,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,33.31
2009,09,3297,009,11,01,01,240105,1,8,1,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,33.31
2009,09,3297,010,11,01,01,240105,1,8,3,3,3, ,2,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,33.31
2009,09,3297,011,11,01,01,240105,1,8,2,2,2, ,2,800,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,2,6, ,33.31
2009,09,3297,049,11,01,01,240105,1,8,4,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,33.31
2009,09,3297,050,11,01,01,240105,1,8,4,2,2, ,2,400,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,33.31
2009,09,3297,051,11,02,02,240105,1,8,4,2,2, ,2,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,33.31
2009,09,3297,053,11,01,01,240105,1,8,2,2,2, ,2,780,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,33.31
2009,08,3298,022,11,01,01,240104,1,8,2,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,33.31
2009,08,3298,023,11,02,02,240104,1,8,2,2,1,6,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,33.31
2009,08,3298,058,11,01,01,240104,1,8,2,2,1,3,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6, ,33.31
2009,08,3298,061,11,01,01,240104,1,8,2,2,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,33.31
2009,08,3298,062,11,02,02,240104,1,8,4,2,2, ,2,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,33.31
2009,08,3298,063,11,02,02,240104,1,8,2,2,2, ,3,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,33.31
2009,08,3298,065,11,01,01,240104,1,8,4,2,3, ,2,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,33.31
2009,08,3298,066,11,02,02,240104,1,8,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,33.31
2009,03,3299,010,11,01,01,250101,7,2,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,2,1,138.86
2009,03,3299,018,11,02,02,250101,7,2,2,2,3, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,138.86
2009,03,3299,037,11,01,01,250101,7,2,2,1,2, ,2,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,3,6,6,138.86
2009,03,3299,049,11,01,01,250101,7,2,1,1,2, ,4,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,138.86
2009,03,3299,059,11,01,01,250101,7,2,2,2,2, ,2,1500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,4,6,6,138.86
2009,03,3299,080,11,02,02,250101,7,2,2,2,1,6,3,2000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,9,5,6,6,138.86
2009,06,3300,022,11,01,01,250105,7,2,2,3,3, ,3,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,1,6,164.53
