AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P24_1,P24_2,P24_3,P24_4,P24_5,P24_6,P24_7,P24_8,P24_9,P24_10,P24_11,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P26_10,P26_11,P26_12,P26_13,P27_1,P27_2,P27_3,P27_4,P27_5,P27_6,P27_7,P28,P29_1,P29_2,P29_3,P29_4,P29_5,P29_6,P32,P33_1,P33_2,P34,P34A,P34B,P34C,P34D,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR
2024,06,017135,096,11,02,02,120101,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,2,2, , ,3,2000,1,1, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,2, ,1,68,2,4,2,1612.22182982951
2024,06,017136,009,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,2,2000,3,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,64,3,1,2,1108.40250800779
2024,06,017136,026,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,5000,2,6, ,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1, ,5,3,1,1,2, ,1,68,2,11,2,1108.40250800779
2024,06,017136,044,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,3,800,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,1,53,2,6,2,1108.40250800779
2024,06,017136,057,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, , , , , ,3,1000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,76,3,8,2,1108.40250800779
2024,06,017136,097,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1025,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,57,3,8,2,1108.40250800779
2024,06,017136,132,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,2,1500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,2,88,3,6,2,1108.40250800779
2024,06,017136,147,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1200,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,76,2,8,2,1108.40250800779
2024,06,017136,162,11,01,01,120114,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,2000,3,7, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,68,2,8,2,1108.40250800779
2024,06,017145,010,11,02,02,120101,5,2,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, ,3,3, , ,3,3000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,40,2,7,2,1683.1297343822
2024,06,017145,035,11,02,02,120101,5,2,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,3,3, , ,2,2200,1,4, ,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,5,3,1,2,1,2, ,1,38,1,6,2,1683.1297343822
2024,06,017145,086,11,01,00,120101,5,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1683.1297343822
2024,06,017145,136,11,01,01,120101,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,6,3,3, , ,3,2500,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,46,5,6,2,1683.1297343822
2024,06,017145,160,11,01,01,120101,5,2,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, , , , , ,1,2000,1,3, ,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,5,1,1,1,1,2, ,2,59,5,3,2,1683.1297343822
2024,06,017159,009,11,01,01,120129,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,2,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,46,5,4,2,1683.1297343822
2024,06,017159,025,11,01,01,120129,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,6, , , , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,47,5,9,2,1683.1297343822
2024,06,017159,037,11,01,01,120129,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1800,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,57,2,3,2,1683.1297343822
2024,06,017159,050,11,01,01,120129,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,1500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,49,5,3,2,1683.1297343822
2024,06,017159,096,11,02,02,120129,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,1800,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,2,1,2, ,2,31,1,9,2,1683.1297343822
2024,06,017159,107,11,01,01,120129,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,73,2,5,2,1683.1297343822
2024,06,017163,006,11,02,02,120501,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,3,4000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,45,1,6,2,1683.1297343822
2024,06,017163,021,11,02,02,120501,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, ,4,4,3,3,2,1000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,2,1,2, ,2,31,1,6,2,1683.1297343822
2024,06,017163,052,11,01,01,120501,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3, , , , , ,3,1500,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,61,3,6,2,1683.1297343822
2024,06,017163,068,11,01,01,120501,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, ,3,3, , ,2,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,68,3,1,2,1683.1297343822
2024,06,017163,105,11,02,02,120501,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3, ,3,3,3,3,2,2000,1,3, ,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,3,1,1,2,1,2, ,2,44,2,6,2,1683.1297343822
2024,06,017163,135,11,01,01,120501,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,3,500,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,67,3,3,2,1683.1297343822
2024,06,017170,014,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,5000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,1,24,6,8,2,1612.22182982951
2024,06,017170,030,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,2,2500,1,2, ,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,5,3,2,1,1,2, ,2,34,1,6,2,1612.22182982951
2024,06,017170,046,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,2,5000,3,5, ,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,5,4,1,1,1,2, ,1,63,2,10,2,1612.22182982951
2024,06,017170,062,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,1500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,1,74,2,3,2,1612.22182982951
2024,06,017170,109,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,2,1500,1,5, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,5,2,1,1,1,2, ,1,57,1,5,2,1612.22182982951
2024,06,017176,004,11,01,01,120401,5,5,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,3,3,2,2,2,2500,1,1, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2, ,1,58,1,4,2,1612.22182982951
2024,06,017176,018,11,02,02,120401,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,4000,1,5, ,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1, ,2,2,2,1,1, ,2,49,1,6,2,1612.22182982951
2024,06,017176,031,11,02,02,120401,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,3,3,2,2,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,51,2,3,2,1612.22182982951
2024,06,017176,044,11,01,01,120401,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,2,1500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,1,55,5,3,2,1612.22182982951
2024,06,017176,089,11,01,01,120401,5,5,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,67,1,3,2,1612.22182982951
2024,06,017179,009,11,02,02,120701,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,3,3,3,3,2,2000,2,1, ,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,2,2,2,1,2, ,2,48,1,1,2,1612.22182982951
2024,06,017179,031,11,01,01,120701,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,3, , ,3,600,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,79,3,1,2,1612.22182982951
2024,06,017179,053,11,02,02,120701,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, , , , , ,3,2000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,54,2,8,2,1612.22182982951
2024,06,017179,075,11,01,01,120701,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,2,2000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,2,46,5,5,2,1612.22182982951
2024,06,017179,097,11,01,01,120701,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,7,3,3, , ,4,1300,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,69,1,1,2,1612.22182982951
2024,06,017179,119,11,02,02,120701,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,1,3,3,2500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,4,2,1,2, ,2,31,1,6,2,1612.22182982951
2024,06,017186,010,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,3,3,3,3,3,5000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,50,3,10,2,1612.22182982951
2024,06,017186,030,11,01,01,120119,5,4,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,3,3, , ,3,1800,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,56,2,3,2,1612.22182982951
2024,06,017186,050,11,02,02,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,3,4,4,3,2500,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,29,1,7,2,1612.22182982951
2024,06,017186,071,11,02,02,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,2, , , , , ,3,2500,1,5, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,3,2,2,1,2, ,2,67,2,9,2,1612.22182982951
2024,06,017186,091,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,2500,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,52,2,6,2,1612.22182982951
2024,06,017186,131,11,01,01,120119,5,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,9,9, , ,3,3500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,30,6,8,2,1612.22182982951
2024,06,017206,002,11,01,01,120134,5,5,3,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,3500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,7,7,1,1,2, ,1,43,1,8,2,1612.22182982951
2024,06,017206,018,11,01,01,120134,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,3500,1,3, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,10,1,1,1,2, ,1,60,2,6,2,1612.22182982951
2024,06,017206,048,11,01,01,120134,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,7,3,3,3,3,3,2700,1,5, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,4,2,2,1,1,2, ,1,38,2,6,2,1612.22182982951
2024,06,017206,064,11,01,01,120134,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,3,3, , ,2,3500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,3,1,1,2, ,1,57,1,5,2,1612.22182982951
2024,06,017206,080,11,01,01,120134,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,2400,1,3, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,4,3,3,1,1,2, ,2,48,5,5,2,1612.22182982951
2024,06,017206,096,11,01,01,120134,5,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3,1,3, , ,3,3000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,37,5,4,2,1612.22182982951
2024,06,017242,004,11,01,01,120302,7,4,2,2,2,2,2,2,2,2,1,2,2,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , , , , , , ,4,3,3, , , , , ,1,2000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,2,58,1,6,2,1737.72917843807
2024,06,017242,020,11,01,01,120302,7,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3, ,3,3,3,3,2,3000,1,4, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,2,1,1,1,2, ,1,49,1,6,2,1737.72917843807
2024,06,017242,036,11,01,01,120302,7,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, , , , , ,3,900,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,70,2,1,2,1737.72917843807
2024,06,017242,052,11,02,02,120302,7,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,3000,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,39,1,6,2,1737.72917843807
2024,06,017242,097,11,01,01,120302,7,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,3,3, , ,2,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,54,1,5,2,1737.72917843807
2024,06,017246,012,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1200,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,78,6,9,2,848.205395100013
2024,06,017246,023,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,3, , ,3,1500,2,2, ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,3,1,1,1,2, ,1,59,6,5,2,848.205395100013
2024,06,017246,034,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,3,3, , ,3,2600,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,50,2,10,2,848.205395100013
2024,06,017246,041,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1100,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,2,1,1,2, ,1,65,6,5,2,848.205395100013
2024,06,017246,044,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,83,3,4,2,848.205395100013
2024,06,017246,049,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,1100,2,2, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,3,3,1,1,2, ,1,74,2,5,2,848.205395100013
2024,06,017246,054,11,01,01,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,83,2,1,2,848.205395100013
2024,06,017246,058,11,02,02,120422,5,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1200,2,2, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,10,10,2,1,2, ,2,74,2,4,2,848.205395100013
2024,06,017248,097,11,02,02,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, ,3,3,3,3,2,2700,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,31,1,6,2,848.205395188276
2024,06,017248,098,11,01,01,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,3,3,3,3,3,2000,1,5, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1, ,1,1,1,1,2, ,2,46,5,8,2,848.205395188276
2024,06,017248,099,11,01,01,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,1,6,3,3, , ,3,3000,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,54,2,4,2,848.205395188276
2024,06,017248,100,11,01,01,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3,1,1, , ,2,2400,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,46,5,5,2,848.205395188276
2024,06,017248,238,11,01,01,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3, , , , , ,2,4000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,43,3,6,2,848.205395188276
2024,06,017248,239,11,01,01,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, , , ,3,3,3,1600,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,64,3,3,2,848.205395188276
2024,06,017248,240,11,02,02,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3, , , , ,3,2500,3,8, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,56,2,5,2,848.205395188276
2024,06,017248,241,11,01,01,120101,5,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,4000,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,48,2,6,2,848.205395188276
2024,06,017268,021,11,01,01,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , ,2,2,2,3000,1,1, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,5,2,2,1,1,2, ,1,64,3,3,2,848.205395100013
2024,06,017268,022,11,02,02,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,3,1300,1,2, ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,5,10,1,2,1,2, ,2,35,2,5,2,848.205395100013
2024,06,017268,023,11,01,01,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,77,3,1,2,848.205395100013
2024,06,017268,024,11,01,01,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,2,2, , ,3,800,2,2, ,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,5,10,1,1,1,2, ,1,49,1,3,2,848.205395100013
2024,06,017268,041,11,01,01,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,1200,1,1, ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,5,10,1,1,1,2, ,1,66,2,4,2,848.205395100013
2024,06,017268,049,11,01,01,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,2,2,2,2,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,78,2,6,2,848.205395100013
2024,06,017268,051,11,01,01,120205,5,8,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,3,3,3,3,1500,1,2, ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,5,2,3,1,1,2, ,1,45,2,8,2,848.205395100013
