AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P32,P33_1,P33_2,P34,P34A,P34B,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR07
2014,02,3974,079,11,01,01,240101,1,3,2,3,3,3, , , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,1,1,1,2, ,1,31,2,3,2,87.77
2014,02,3974,092,11,01,01,240101,1,3,2,3,2,1,3,2,2,3,1000,1,5, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1, ,10,4,1,1,2, ,2,30,5,4,2,87.77
2014,02,3974,122,11,01,01,240101,1,3,2,2,2,2, , , ,3,1500,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,73,5,1,2,87.77
2014,02,5032,010,11,02,02,010201,7,4,2,2,2,2, , , ,2,1800,1,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1, ,10,10,2,1,2, ,2,40,2,7,2,122.74
2014,02,5032,027,11,01,01,010201,7,4,2,2,2,2, ,2,2,3,2000,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,43,1,6,2,122.74
2014,02,5032,044,11,02,02,010201,7,4,2,2,2,2, , , ,3,700,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1,1,2,1,2, ,2,55,1,3,2,122.74
2014,02,5032,060,11,01,01,010201,7,4,2,2,1,1,7, , ,3,2000,3,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1, ,5,2,1,1,2, ,1,41,1,10,2,122.74
2014,02,5032,077,11,01,01,010201,7,4,1,1,2,1,6, , ,3,3000,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,5,1,1,2, ,2,32,5,3,2,122.74
2014,02,5032,095,11,01,01,010201,7,4,2,2,2,2, , , ,2,3000,2,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,3,2,1,1,2, ,1,44,2,8,2,122.74
2014,02,5038,003,11,01,01,010701,7,4,2,2,2,2, , , ,3,3000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,1,78,1,6,2,112.88
2014,02,5038,016,11,01,01,010701,7,4,2,2,3,3, , , ,2,1500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,38,1,8,2,112.88
2014,02,5038,045,11,02,02,010701,7,4,2,4,3,3, , , ,3,2000,1,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,3,1,2,1,2, ,2,52,2,8,2,112.88
2014,02,5038,058,11,01,01,010701,7,4,2,2,2,2, , , ,3,9999,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,43,5,5,2,112.88
2014,02,5038,072,11,01,01,010701,7,4,2,2,1,2, , , ,3,2500,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,5,2,3,1,1,2, ,1,37,1,8,2,112.88
2014,02,5058,067,11,01,01,010307,7,5,2,2,3,2, , , ,2,1500,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,1,1,1,2, ,1,71,2,5,2,194.29
2014,02,5058,090,11,01,01,010307,7,5,2,2,3,3, ,3,3,3,1000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,1,1,2, ,2,35,5,4,2,194.29
2014,02,5058,112,11,01,01,010307,7,5,2,2,2,2, ,1,1,3,400,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,31,6,6,2,194.29
2014,02,5058,135,11,02,02,010307,7,5,2,2,2,2, , , ,3,4000,2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2,3,2,1,2, ,2,41,2,6,2,194.29
2014,02,5058,157,11,01,01,010307,7,5,2,2,2,2, , , ,3,800,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,1,21,1,5,2,194.29
2014,02,5058,202,11,02,02,010307,7,5,2,1,2,2, , , ,3,1000,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,41,1,10,2,194.29
2014,02,5061,001,11,01,01,010502,4,5,2,4,3,3, ,2,2,2,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,72,2,3,2,138.48
2014,02,5061,028,11,01,01,010502,4,5,2,4,3,3, ,3,4,3,700,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,2,2,1,1,2, ,1,57,1,6,2,138.48
2014,02,5061,042,11,01,01,010502,4,5,2,3,3,3, , , ,2,1000,2,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,3,3,3,1,1,2, ,1,37,6,6,2,138.48
2014,02,5061,055,11,01,01,010502,4,5,2,2,2,2, ,3,3,2,200,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,55,2,1,2,138.48
2014,02,5061,082,11,01,01,010502,4,5,2,3,1,2, , , ,3,2000,3,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,47,1,8,2,138.48
2014,02,5061,109,11,01,01,010502,4,5,2,2,2,2, , , ,3,200,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,76,6,3,2,138.48
2014,02,5134,027,11,01,01,010520,4,7,2,4,2,2, ,1,2,3,200,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,67,3,1,2,65.82
2014,02,5134,028,11,01,01,010520,4,7,2,2,2,2, , , ,3,100,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,65,6,3,2,65.82
2014,02,5134,029,11,02,02,010520,4,7,2,2,2,2, ,2,2,3,500,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,4,10,10,2,1,2, ,2,69,2,1,2,65.82
2014,02,5134,079,11,01,01,010520,4,7,2,2,1,2, ,2,2,3,800,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,77,3,3,2,65.82
2014,02,5134,080,11,01,01,010520,4,7,2,4,3,3, ,3,3,3,500,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,3,3,2,1,1,2, ,1,31,2,4,2,65.82
2014,02,5134,081,11,02,02,010520,4,7,2,2,2,2, ,2,2,3,250,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,44,2,3,2,65.82
2014,02,5134,082,11,01,01,010520,4,7,2,2,2,2, ,2,2,3,1200,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,3,2,1,1,1,2, ,1,48,2,4,2,65.82
2014,02,5140,009,11,01,01,010514,4,8,2,4,2,1,6,2,2,3,1000,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,5,2,2,1,1,2, ,2,43,5,4,2,64.95
2014,02,5140,010,11,01,01,010514,4,8,2,4,2,1,6, , ,2,1200,2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,3,3,1,1,2, ,1,33,1,4,2,64.95
2014,02,5140,012,11,01,01,010514,4,8,2,4,1,2, ,2,1,2,2000,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,2,5,1,1,1,1,2, ,1,57,2,3,2,64.95
2014,02,5140,038,11,01,01,010514,4,8,2,2,2,2, ,3,3,2,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,68,2,3,2,64.95
2014,02,5140,039,11,01,01,010514,4,8,2,2,2,2, ,3,3,2,1000,1,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,5,10,1,1,1,2, ,1,34,2,5,2,64.95
2014,02,5140,040,11,01,01,010514,4,8,2,4,1,2, , , ,2,800,1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,4,1,2,1,1,2, ,1,43,6,6,2,64.95
2014,02,5140,041,11,02,02,010514,4,8,2,2,1,1,6,1,1,3,500,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,41,2,4,2,64.95
2014,02,5140,045,11,01,01,010514,4,8,2,4,2,2, ,2,2,3,300,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,5,10,10,1,1,2, ,1,66,3,1,2,64.95
2014,02,5147,008,11,01,01,010102,4,8,2,2,2,2, ,1,1,3,300,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,2,66,3,3,2,64.95
2014,02,5147,009,11,01,01,010102,4,8,2,2,2,2, ,2,2,3,500,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,2,74,3,1,2,64.95
2014,02,5147,026,11,01,01,010102,4,8,2,3,2,2, ,2,2,3,2000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,1,1,2, ,1,40,1,6,2,64.95
2014,02,5147,027,11,01,01,010102,4,8,2,4,2,2, , , ,2,1000,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,45,5,4,2,64.95
2014,02,5147,043,11,01,01,010102,4,8,2,4,2,2, , , ,2,1000,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,3,2,3,1,1,2, ,1,36,2,4,2,64.95
2014,02,5147,045,11,01,01,010102,4,8,2,3,2,2, ,3,2,3,800,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,36,6,4,2,64.95
2014,02,5147,046,11,01,01,010102,4,8,2,2,1,1,3, , ,3,700,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,44,2,3,2,64.95
2014,02,5155,058,11,01,01,010109,4,7,2,2,3,3, , , ,3,1000,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,5,3,3,1,1,2, ,2,24,1,6,2,65.82
2014,02,5155,060,11,02,02,010109,4,7,2,2,1,2, ,2,2,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,2,2,1,2, ,2,63,2,3,2,65.82
2014,02,5155,061,11,02,02,010109,4,7,2,2,2,2, , , ,3,500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,42,2,10,2,65.82
2014,02,5155,174,11,01,01,010109,4,7,2,1,2,2, , , ,3,1200,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,48,1,3,2,65.82
2014,02,5155,179,11,02,02,010109,4,7,2,4,2,2, , , ,3,700,2,7,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,48,2,4,2,65.82
2014,02,5155,180,11,01,01,010109,4,7,2,2,1,2, ,2,2,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,52,5,4,2,65.82
2014,02,5155,181,11,01,01,010109,4,7,2,2,2,3, , , ,3,800,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,48,5,1,2,65.82
2014,02,5155,183,11,02,02,010109,4,7,2,3,2,2, , , ,3,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,33,2,6,2,65.82
2014,02,5156,016,11,01,01,010110,4,6,2,3,3,2, ,2,2,3,500,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,82,3,4,2,66.42
2014,02,5156,024,11,01,01,010110,4,6,2,2,2,2, ,2,2,3,1500,3,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,56,2,4,2,66.42
2014,02,5156,033,11,01,01,010110,4,6,2,4,2,2, , , ,3,1000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,56,4,9,2,66.42
2014,02,5156,041,11,01,01,010110,4,6,2,2,2,2, , , ,3,350,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,40,1,8,2,66.42
2014,02,5156,049,11,02,02,010110,4,6,2,2,3,3, , , ,3,8000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,2,1,2, ,2,49,2,8,2,66.42
2014,02,5156,057,11,02,02,010110,4,6,2,4,3,2, , , ,3,3500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,43,2,8,2,66.42
2014,02,5156,082,11,01,01,010110,4,6,2,1,1,2, ,3,3,3,1000,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,66,2,3,2,66.42
2014,02,5156,098,11,02,02,010110,4,6,2,2,3,3, , , ,3,400,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,4,2,1,2, ,2,29,2,3,2,66.42
2014,02,5179,015,11,01,01,021801,2,2,2,2,2,2, , , ,3,600,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,67,3,4,2,137.02
2014,02,5179,032,11,01,01,021801,2,2,2,1,1,2, , , ,3,1500,3,5,0,0,0,1,0,0,0,0,0,4, , , , , , , , , , , ,3,3,1,1,2, ,1,81,3,10,2,137.02
2014,02,5179,048,11,01,01,021801,2,2,2,1,1,1,7, , ,3,1500,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,4,1,1,2, ,2,32,5,9,1,137.02
2014,02,5179,083,11,01,01,021801,2,2,2,2,1,1,7, , ,3,3000,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,50,2,8,2,137.02
2014,02,5179,100,11,02,02,021801,2,2,2,2,2,2, , , ,4,1500,3,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,70,2,5,2,137.02
2014,02,5179,135,11,01,01,021801,2,2,2,2,1,2, , , ,3,1000,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,89,3,3,2,137.02
2014,02,5179,167,11,01,01,021801,2,2,2,2,1,2, , , ,3,1500,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,84,3,3,2,137.02
2014,02,5179,185,11,01,01,021801,2,2,2,2,1,2, , , ,3,2000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,86,2,4,2,137.02
