AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,FACTOR07
2008,12,2826,020,11,01,01,210101,6,2,4,3,3, ,3,2000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,379.97
2008,12,2826,042,11,01,01,210101,6,2,4,3,3, ,2,2000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,2, ,379.97
2008,12,2826,051,11,01,01,210101,6,2,2,2,2, ,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,2,2,379.97
2008,12,2826,079,11,01,01,210101,6,2,2,2,2, ,3,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,2,2,379.97
2008,01,2827,008,11,01,01,210101,6,2,4,2,2, ,1,2500,3,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,2,1,1,1,417.82
2008,01,2827,028,11,02,02,210101,6,2,1,2,1,7,2,2500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,2,1,417.82
2008,01,2827,039,11,01,01,210101,6,2,4,2,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2, ,417.82
2008,01,2827,071,11,01,00,210101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,417.82
2008,01,2827,093,11,01,01,210101,6,2,4,2,3, ,1,600,1,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,2,1,1, ,417.82
2008,02,2828,007,11,01,01,210101,6,2,2,3,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,417.82
2008,02,2828,018,11,02,02,210101,6,2,3,2,2, ,2,3500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,417.82
2008,02,2828,029,11,01,01,210101,6,2,2,1,3, ,3,2000,3,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,417.82
2008,02,2828,054,11,01,01,210101,6,2,2,2,2, ,3,3000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,9,3,1, ,417.82
2008,02,2828,065,11,01,01,210101,6,2,2,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,417.82
2008,03,2829,006,11,01,01,210101,6,2,4,2,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,417.82
2008,03,2829,046,11,01,01,210101,6,2,2,1,1,7,3,3000,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,6,417.82
2008,03,2829,074,11,02,02,210101,6,2,2,1,2, ,2,800,1,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,2,1,1,1,417.82
2008,03,2829,087,11,01,01,210101,6,2,4,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,5,6,1,417.82
2008,03,2829,110,11,01,01,210101,6,2,2,2,2, ,2,250,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,417.82
2008,04,2830,008,11,01,01,210101,6,2,2,3,2, ,2,2000,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,4,2,1,365.43
2008,04,2830,019,11,01,01,210101,6,2,4,3,3, ,2,2500,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,2, ,365.43
2008,04,2830,067,11,01,01,210101,6,2,2,2,2, ,3,900,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2,2,365.43
2008,04,2830,077,11,01,01,210101,6,2,4,2,2, ,2,800,2,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,2,2,1,1,365.43
2008,04,2830,087,11,01,01,210101,6,2,2,3,1,6,3,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,365.43
2008,06,2831,026,11,01,01,210101,6,2,4,3,3, ,2,300,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,1,1,9,365.43
2008,06,2831,042,11,01,01,210101,6,2,4,1,1,2,2,3000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,2,2,365.43
2008,06,2831,060,11,01,01,210101,6,2,4,1,3, ,3,1500,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,1,2,2,365.43
2008,06,2831,092,11,02,02,210101,6,2,4,2,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2,2,365.43
2008,06,2831,106,11,01,01,210101,6,2,4,3,3, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2, ,365.43
2008,06,2831,143,11,01,01,210101,6,2,4,3,3, ,3,600,1,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,4,3,2, ,365.43
2008,07,2832,003,11,01,01,210101,6,2,2,2,2, ,2,4000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,1,2,462.14
2008,07,2832,027,11,02,02,210101,6,2,4,3,2, ,3,3000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,9,5,462.14
2008,07,2832,044,11,01,01,210101,6,2,2,3,3, ,2,1000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,3,1, ,462.14
2008,07,2832,070,11,01,01,210101,6,2,1,3,2, ,3,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,10,1,2,462.14
2008,07,2832,086,11,01,01,210101,6,2,4,2,3, ,2,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2,2,462.14
2008,07,2832,108,11,02,02,210101,6,2,2,3,3, ,2,300,1,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,10,10,2,2,462.14
2008,08,2833,010,11,02,02,210101,6,2,2,3,3, ,2,500,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,462.14
2008,08,2833,044,11,01,01,210101,6,2,4,2,2, ,2,500,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1, ,462.14
2008,08,2833,068,11,02,02,210101,6,2,2,1,2, ,3,600,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4,1,1,1,462.14
2008,08,2833,082,11,01,01,210101,6,2,2,2,2, ,3,150,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1, ,462.14
2008,08,2833,106,11,01,01,210101,6,2,2,2,2, ,3,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,7,1, ,462.14
2008,09,2834,017,11,01,01,210101,6,2,2,3,2, ,3,800,3,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,3,2,2,2,462.14
2008,09,2834,041,11,01,01,210101,6,2,2,1,1,2,2,1500,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,1,2,462.14
2008,09,2834,076,11,01,01,210101,6,2,4,1,3, ,1,1800,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,5,2,2,462.14
2008,09,2834,102,11,01,01,210101,6,2,1,2,1,2,3,700,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,5,2, ,462.14
2008,10,2835,007,11,01,01,210101,6,2,2,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,3,1,2,379.97
2008,10,2835,016,11,01,01,210101,6,2,4,3,3, ,2,1000,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,9,9,1,1,379.97
2008,10,2835,025,11,01,01,210101,6,2,4,3,1,6,3,1200,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1, ,379.97
2008,10,2835,034,11,01,01,210101,6,2,4,3,3, ,2,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2, ,379.97
2008,10,2835,042,11,02,02,210101,6,2,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,1,1,379.97
2008,10,2836,002,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.85
2008,10,2836,028,11,01,01,211101,6,2,2,3,2, ,3,1000,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,2,3,1,1,795.85
2008,10,2836,039,11,02,02,211101,6,2,2,3,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,9,6,795.85
2008,10,2836,061,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.85
2008,12,2837,009,11,01,01,211101,6,2,3,2,2, ,2,400,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,2,2,1, ,431.17
2008,12,2837,023,11,02,02,211101,6,2,4,3,2, ,3,500,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,3,10,1,1,431.17
2008,12,2837,038,11,01,01,211101,6,2,1,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,9,431.17
2008,12,2837,055,11,01,01,211101,6,2,2,3,3, ,3,2300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,1,1,431.17
2008,12,2837,087,11,01,01,211101,6,2,4,3,2, ,3,2500,3,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,2,2,431.17
2008,12,2837,124,11,01,01,211101,6,2,3,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,431.17
2008,09,2838,001,11,01,01,211101,6,2,1,3,2, ,3,390,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,1, ,523.67
2008,09,2838,023,11,01,01,211101,6,2,2,3,3, ,3,1500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,523.67
2008,09,2838,034,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,523.67
2008,09,2838,080,11,01,01,211101,6,2,2,2,2, ,3,600,2,2,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,1,1,1,1,523.67
2008,09,2838,106,11,01,01,211101,6,2,4,3,2, ,2,450,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,523.67
2008,11,2839,014,11,01,01,211101,6,2,1,2,2, ,3,700,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1, ,496.76
2008,11,2839,037,11,01,01,211101,6,2,2,2,2, ,3,5000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,496.76
2008,11,2839,059,11,02,02,211101,6,2,2,2,2, ,2,500,2,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,496.76
2008,11,2839,071,11,02,02,211101,6,2,2,1,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,496.76
2008,11,2839,102,11,01,01,211101,6,2,2,2,2, ,3,600,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,496.76
2008,01,2840,033,11,02,02,211101,6,2,2,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,2,2,535.82
2008,01,2840,044,11,01,01,211101,6,2,2,1,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,2, ,535.82
2008,01,2840,072,11,01,01,211101,6,2,1,2,1,6,3,1000,1,3,0,0,0,0,0,0,1,0,4, , , , , , , , , ,1,1,2,2,535.82
2008,01,2840,108,11,01,01,211101,6,2,1,2,2, ,3,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,2, ,535.82
2008,02,2841,021,11,01,01,211101,6,2,2,2,2, ,2,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,535.82
2008,02,2841,031,11,01,01,211101,6,2,4,2,2, ,2,1000,2,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,2,1,2,1,535.82
2008,02,2841,047,11,01,01,211101,6,2,4,2,2, ,2,800,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,2,1,2,535.82
2008,02,2841,071,11,01,01,211101,6,2,2,3,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,535.82
2008,02,2841,107,11,02,02,211101,6,2,4,1,1,6,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,9,1,535.82
2008,03,2842,011,11,02,02,211101,6,2,2,2,2, ,3,500,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,10,10,1,1,535.82
2008,03,2842,031,11,01,01,211101,6,2,1,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,1,1,535.82
2008,03,2842,063,11,01,01,211101,6,2,2,2,2, ,2,1500,1,3,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,1,1,1,1,535.82
2008,03,2842,072,11,02,02,211101,6,2,4,2,2, ,3,800,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,535.82
2008,04,2843,006,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,435.6
2008,04,2843,016,11,01,01,211101,6,2,2,1,2, ,3,500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1, ,435.6
2008,04,2843,027,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,435.6
2008,04,2843,061,11,01,01,211101,6,2,4,3,3, ,2,1200,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,1,1,435.6
2008,04,2843,072,11,01,01,211101,6,2,2,1,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,435.6
2008,04,2843,095,11,01,01,211101,6,2,2,3,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,1, ,435.6
2008,05,2844,006,11,02,02,211101,6,2,4,3,3, ,2,1000,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,1,1,1,435.6
2008,05,2844,012,11,01,01,211101,6,2,4,2,2, ,2,250,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,435.6
2008,05,2844,019,11,01,01,211101,6,2,4,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,4,1, ,435.6
2008,05,2844,025,11,02,02,211101,6,2,2,1,2, ,3,2500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,435.6
2008,05,2844,037,11,01,01,211101,6,2,2,1,2, ,3,2500,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,7,7,1,1,435.6
2008,05,2844,043,11,02,02,211101,6,2,2,2,2, ,3,2000,3,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,2,1,1,1,435.6
2008,06,2845,007,11,01,01,211101,6,2,2,3,3, ,2,600,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,10,1,1, ,435.6
2008,06,2845,047,11,01,01,211101,6,2,2,2,2, ,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,2,2,435.6
2008,06,2845,061,11,01,01,211101,6,2,2,2,2, ,2,500,2,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,2,1,2,2,435.6
2008,06,2845,114,11,01,01,211101,6,2,2,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,435.6
2008,07,2846,013,11,02,02,211101,6,2,2,2,1,7,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,2,2,603.34
2008,07,2846,024,11,01,01,211101,6,2,2,2,2, ,3,400,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,4,2, ,603.34
2008,07,2846,034,11,01,01,211101,6,2,4,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,1,1,603.34
2008,07,2846,072,11,02,02,211101,6,2,2,2,2, ,2,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,10,1,9,2,603.34
2008,07,2846,097,11,02,02,211101,6,2,4,1,2, ,2,1200,2,2,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,2,10,1,9,2,603.34
2008,08,2847,015,11,01,01,211101,6,2,2,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,2,9,603.34
2008,08,2847,053,11,01,01,211101,6,2,1,1,1,6,3,900,1,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,8,3,2, ,603.34
2008,08,2847,067,11,01,01,211101,6,2,4,3,3, ,2,1200,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,2,9,603.34
2008,08,2847,080,11,02,02,211101,6,2,4,3,3, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,2,1,1,603.34
2008,08,2847,105,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,603.34
2008,09,2848,045,11,02,02,211101,6,2,2,2,2, ,3,1500,2,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,2,1,2,1,603.34
2008,09,2848,056,11,01,01,211101,6,2,2,2,2, ,2,550,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,603.34
2008,09,2848,067,11,02,02,211101,6,2,1,2,2, ,2,900,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,2,603.34
2008,09,2848,079,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,603.34
2008,10,2849,005,11,02,02,211101,6,2,4,2,2, ,2,500,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,9,1,431.17
2008,10,2849,040,11,02,02,211101,6,2,2,2,2, ,2,300,2,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,1,1,9,1,431.17
2008,10,2849,066,11,01,01,211101,6,2,3,1,2, ,3,300,2,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,2,2,1,2,1,431.17
2008,10,2849,078,11,01,01,211101,6,2,2,2,2, ,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1, ,431.17
2008,10,2849,101,11,01,01,211101,6,2,4,2,2, ,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,431.17
2008,11,2850,010,11,02,02,211101,6,2,2,3,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,1,1,496.76
2008,11,2850,018,11,02,02,211101,6,2,2,3,2, ,2,2000,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,1,1,496.76
2008,11,2850,027,11,01,01,211101,6,2,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,1, ,496.76
2008,11,2850,056,11,02,02,211101,6,2,2,2,2, ,2,1000,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,1,496.76
2008,11,2850,075,11,01,01,211101,6,2,2,3,3, ,2,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,1,1,496.76
2008,12,2851,009,11,01,01,211101,6,2,4,3,3, ,2,500,1,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1,1,1,2,496.76
2008,12,2851,020,11,01,01,211101,6,2,2,2,2, ,2,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,2, ,496.76
2008,12,2851,031,11,02,02,211101,6,2,2,2,2, ,2,400,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,1,1,496.76
2008,12,2851,046,11,01,01,211101,6,2,1,2,2, ,2,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,496.76
2008,12,2851,081,11,01,01,211101,6,2,4,3,2, ,2,2000,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,9,1,2, ,496.76
2008,12,2851,106,11,01,01,211101,6,2,1,1,1,6,3,900,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,496.76
2008,01,2852,017,11,02,02,211101,6,2,3,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,2,2,535.82
2008,01,2852,031,11,01,01,211101,6,2,2,1,2, ,3,3000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,1,1,535.82
2008,01,2852,045,11,01,01,211101,6,2,2,3,3, ,3,450,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,535.82
2008,01,2852,073,11,01,01,211101,6,2,1,3,2, ,2,3000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,4,1,1,535.82
2008,01,2852,087,11,01,01,211101,6,2,2,3,3, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,2,2,535.82
2008,02,2853,017,11,01,01,211101,6,2,1,1,2, ,2,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,535.82
2008,02,2853,042,11,01,01,211101,6,2,2,2,2, ,3,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,9,535.82
2008,02,2853,056,11,01,01,211101,6,2,2,2,2, ,3,1200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,535.82
2008,02,2853,079,11,02,02,211101,6,2,1,2,2, ,3,1050,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,3,9,1,535.82
2008,02,2853,090,11,01,01,211101,6,2,4,3,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,2, ,535.82
2008,02,2853,115,11,01,01,211101,6,2,2,1,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,2,535.82
2008,03,2854,004,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,535.82
2008,03,2854,028,11,01,01,211101,6,2,2,2,2, ,3,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,2, ,535.82
2008,03,2854,064,11,02,02,211101,6,2,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,535.82
2008,03,2854,078,11,01,01,211101,6,2,4,2,3, ,2,2000,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,2,535.82
2008,03,2854,102,11,01,01,211101,6,2,2,2,2, ,2,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1, ,535.82
2008,04,2855,007,11,02,02,211101,6,2,2,2,3, ,2,2000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,2,435.6
2008,04,2855,019,11,01,01,211101,6,2,2,2,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,3,1,1,435.6
2008,04,2855,047,11,01,01,211101,6,2,2,1,1,7,3,700,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,435.6
2008,04,2855,060,11,01,01,211101,6,2,2,2,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,2,1,435.6
2008,04,2855,081,11,02,02,211101,6,2,2,3,1,6,3,1000,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,10,10,1,1,435.6
2008,04,2855,105,11,01,01,211101,6,2,4,3,3, ,2,500,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,1,1, ,435.6
2008,05,2856,039,11,01,01,211101,6,2,2,3,2, ,3,500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,2,435.6
2008,05,2856,063,11,01,01,211101,6,2,2,3,2, ,3,2300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,2,2,435.6
2008,05,2856,074,11,01,01,211101,6,2,2,3,2, ,2,500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1, ,435.6
2008,05,2856,080,11,01,01,211101,6,2,1,2,2, ,3,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,435.6
2008,05,2856,088,11,01,01,211101,6,2,4,1,2, ,2,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,3,1,1,435.6
2008,06,2857,018,11,01,01,211101,6,2,4,3,2, ,3,2000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,6,2,1,435.6
2008,06,2857,033,11,01,01,211101,6,2,4,3,3, ,2,1200,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1, ,435.6
2008,06,2857,044,11,01,01,211101,6,2,2,1,2, ,3,500,1,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,2,2,1,1,435.6
2008,06,2857,073,11,02,02,211101,6,2,2,3,2, ,3,700,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,1,1,435.6
2008,06,2857,085,11,01,01,211101,6,2,2,3,2, ,3,1500,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,1,435.6
2008,06,2857,111,11,01,01,211101,6,2,2,3,2, ,2,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,2,435.6
2008,07,2858,004,11,02,02,211101,6,2,1,2,2, ,3,500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,9,1,603.34
2008,07,2858,058,11,01,00,211101,6,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,603.34
2008,04,2859,006,11,02,02,210801,6,4,2,3,3, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,9,1,433.37
2008,04,2859,036,11,01,01,210801,6,4,4,3,2, ,2,1000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,1,1,433.37
2008,04,2859,065,11,01,01,210801,6,4,2,3,3, ,2,1500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,4,3,6,1,433.37
2008,04,2859,080,11,02,02,210801,6,4,2,3,3, ,3,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,1,1,433.37
2008,04,2859,095,11,01,01,210801,6,4,4,3,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1, ,433.37
2008,04,2859,127,11,01,01,210801,6,4,4,3,2, ,3,5000,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,1, ,433.37
2008,08,2860,014,11,02,02,210801,6,4,4,3,3, ,3,800,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,10,10,6,1,550.05
