AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P48,P49,P50,P51,P51C,P52C,P52,P53,P54,P55,P55C,FACTOR07
2008,12,3015,116,22,02,02,220801,7,5,9, , , , , ,9, , , , ,207.18
2008,10,3019,004,11,01,01,220105,7,5,0,130,2,1,1,842,0,1810,2,1,1,331.48
2008,10,3019,014,11,01,01,220105,7,5,0,130,2,1,4,971,0,130,5,1,3,331.48
2008,10,3019,034,11,01,01,220105,7,5,0,130,2,1,4,971,0,130,5,1,4,331.48
2008,10,3019,053,11,01,01,220105,7,5,2, , , , , ,3, , , , ,331.48
2008,10,3019,062,11,01,01,220105,7,5,0,130,2,1,9,744,0,1721,2,1,1,331.48
2008,10,3019,079,12,01,01,220105,7,5,0,130,2,1,4,842,0,1810,2,1,1,331.48
2008,10,3019,079,22,01,01,220105,7,5,0,8021,3,5,5000,572,0,5211,2,1,1,331.48
2008,12,3020,001,11,01,01,220105,7,5,0,130,2,1,5, ,3, , , , ,331.48
2008,12,3020,018,11,01,01,220105,7,5,0,111,4,1,1,615,0,121,2,1,3,331.48
2008,12,3020,032,11,01,01,220105,7,5,0,130,2,1,5,971,0,130,5,1,5,331.48
2008,12,3020,066,11,01,01,220105,7,5,0,130,2,1,5,971,0,130,5,1,5,331.48
2008,12,3020,082,11,01,01,220105,7,5,1, , , , ,744,0,1721,2,1,2,331.48
2008,12,3020,096,11,01,01,220105,7,5,1, , , , ,522,0,5520,2,1,1,331.48
2008,11,3024,006,11,01,01,220501,7,5,0,130,2,1,3,747,0,1730,2,1,1,414.37
2008,11,3024,015,11,02,02,220501,7,5,9, , , , , ,9, , , , ,414.37
2008,11,3024,034,11,02,02,220501,7,5,9, , , , , ,9, , , , ,414.37
2008,11,3024,044,11,01,01,220501,7,5,1, , , , ,615,0,130,2,1,4,414.37
2008,11,3024,085,11,01,01,220501,7,5,0,130,2,1,5,971,0,130,5,1,5,414.37
2008,10,3033,013,11,01,01,221001,7,5,0,130,1,1,11,971,0,130,5,1,11,281.25
2008,10,3033,035,11,01,01,221001,7,5,0,130,2,1,2,971,0,130,5,1,2,281.25
2008,10,3033,062,11,01,01,221001,7,5,0,130,2,1,4,971,0,130,5,1,4,281.25
2008,10,3033,086,11,01,01,221001,7,5,0,2693,1,1,1,971,0,130,5,1,2,281.25
2008,10,3033,097,12,01,01,221001,7,5,9, , , , , ,9, , , , ,281.25
2008,10,3033,107,11,01,01,221001,7,5,0,130,2,1,5,971,0,130,5,1,5,281.25
2008,12,3034,012,11,01,01,221001,7,5,0,5211,1,1,5,572,0,5211,5,1,5,281.25
2008,12,3034,025,11,01,01,221001,7,5,0,130,2,1,4,971,0,130,5,1,4,281.25
2008,12,3034,074,11,01,01,221001,7,5,0,130,2,1,4, ,2, , , , ,281.25
2008,12,3034,088,11,01,01,221001,7,5,0,130,1,1,15,971,0,130,5,1,15,281.25
2008,12,3034,099,11,01,01,221001,7,5,0,130,2,1,3,244,0,8010,3,5,9998,281.25
2008,10,3040,001,11,01,01,220403,7,6,0,130,1,1,20,842,0,1810,2,1,1,184.18
2008,10,3040,012,11,01,01,220403,7,6,1, , , , ,842,0,1810,2,1,1,184.18
2008,10,3040,020,11,01,01,220403,7,6,0,130,1,1,10,971,0,130,5,1,10,184.18
2008,10,3040,029,11,01,01,220403,7,6,3, , , , ,522,0,5520,2,1,1,184.18
2008,10,3040,062,11,01,01,220403,7,6,0,130,2,1,8,842,0,1810,2,1,1,184.18
2008,10,3040,079,11,01,01,220403,7,6,0,3610,2,1,1,771,0,1810,2,1,1,184.18
2008,10,3040,091,11,01,01,220403,7,6,0,130,2,1,4,842,0,1810,2,1,1,184.18
2008,10,3040,110,11,01,01,220403,7,6,0,130,1,1,10,971,0,130,5,1,10,184.18
2008,11,3041,004,11,01,00,220602,7,6, , , , , , , , , , , ,184.18
2008,11,3041,026,11,01,01,220602,7,6,0,130,2,1,15,971,0,130,5,1,15,184.18
2008,11,3041,034,11,01,01,220602,7,6,0,130,2,1,4,971,0,121,5,1,4,184.18
2008,11,3041,045,11,01,01,220602,7,6,0,130,2,1,3,971,0,130,5,1,3,184.18
2008,11,3041,074,11,01,01,220602,7,6,0,130,2,1,4,971,0,130,5,1,4,184.18
2008,11,3041,083,11,01,01,220602,7,6,0,130,1,1,12,971,0,130,5,1,12,184.18
2008,11,3041,095,11,01,01,220602,7,6,0,130,2,1,10,971,0,130,5,1,10,184.18
2008,11,3041,113,11,01,01,220602,7,6,0,130,2,1,2,971,0,130,5,1,2,184.18
2008,12,3042,010,11,01,01,220805,7,7,0,130,2,1,6,971,0,130,5,1,6,184.18
2008,12,3042,011,11,01,01,220805,7,7,0,130,2,1,5,971,0,130,5,1,5,184.18
2008,12,3042,013,11,02,02,220805,7,7,2, , , , ,621,0,121,2,1,2,184.18
2008,12,3042,042,11,01,01,220805,7,7,0,3610,2,1,1,971,0,130,5,1,5,184.18
2008,12,3042,043,11,01,01,220805,7,7,0,130,2,1,4,971,0,130,5,1,4,184.18
2008,12,3042,044,11,01,01,220805,7,7,0,130,1,1,10,971,0,130,5,1,10,184.18
2008,12,3042,045,11,02,02,220805,7,7,0,130,2,1,7,971,0,130,2,1,7,184.18
2008,12,3042,046,11,01,01,220805,7,7,0,130,2,1,3,971,0,130,5,1,3,184.18
2008,10,3052,021,11,02,02,220505,7,7,9, , , , , ,9, , , , ,184.18
2008,10,3052,022,11,01,01,220505,7,7,0,8010,3,5,2000,771,0,1810,2,1,1,184.18
2008,10,3052,024,11,01,01,220505,7,7,0,130,1,1,7,971,0,130,5,1,7,184.18
2008,10,3052,089,11,01,01,220505,7,7,0,130,2,1,4,971,0,130,5,1,4,184.18
2008,10,3052,091,11,01,01,220505,7,7,0,130,2,1,6, ,3, , , , ,184.18
2008,10,3052,092,11,01,01,220505,7,7,0,130,2,1,7,747,0,1730,2,1,1,184.18
2008,10,3052,093,11,01,01,220505,7,7,0,3610,2,1,5,747,0,1730,2,1,1,184.18
2008,10,3052,094,11,01,01,220505,7,7,0,130,2,1,1,842,0,1810,2,1,1,184.18
2008,11,3053,006,11,01,01,220904,7,7,0,130,4,1,15, ,3, , , , ,198.35
2008,11,3053,007,11,01,01,220904,7,7,1, , , , ,615,0,130,2,1,2,198.35
2008,11,3053,008,11,01,01,220904,7,7,0,130,1,1,12, ,3, , , , ,198.35
2008,11,3053,051,11,01,01,220904,7,7,1, , , , ,612,0,113,2,1,3,198.35
2008,11,3053,053,11,01,01,220904,7,7,0,130,2,1,3,971,0,130,5,1,3,198.35
2008,11,3053,055,11,01,01,220904,7,7,0,130,2,1,5,971,0,130,5,1,5,198.35
2008,11,3053,056,11,01,01,220904,7,7,0,113,2,1,4,794,0,2691,2,1,1,198.35
2008,11,3053,057,11,01,01,220904,7,7,0,130,1,1,4,971,0,130,5,1,4,198.35
2008,12,3054,014,11,01,01,220913,7,7,0,130,1,1,10,971,0,130,5,1,10,198.35
2008,12,3054,036,11,01,01,220913,7,7,0,130,2,1,2,971,0,130,5,1,2,198.35
2008,12,3054,037,11,01,01,220913,7,7,2, , , , ,615,0,130,2,1,4,198.35
2008,12,3054,065,11,01,01,220913,7,7,0,130,1,2,22,971,0,130,5,2,22,198.35
2008,12,3054,066,11,01,01,220913,7,7,0,130,2,1,1, ,3, , , , ,198.35
2008,12,3054,067,11,01,01,220913,7,7,0,111,4,1,4,742,0,1721,4,1,3,198.35
2008,12,3054,070,11,01,01,220913,7,7,0,130,1,2,25,971,0,130,5,2,25,198.35
2008,10,3064,014,11,01,01,220204,7,7,0,130,2,1,3,971,0,130,5,1,5,198.35
2008,10,3064,015,11,01,01,220204,7,7,0,130,1,1,5,615,0,130,1,1,20,198.35
2008,10,3064,016,11,01,01,220204,7,7,0,130,2,1,3,522,0,5520,2,1,3,198.35
2008,10,3064,074,11,01,01,220204,7,7,0,113,1,1,8,971,0,113,5,1,8,198.35
2008,10,3064,080,11,01,01,220204,7,7,0,130,4,1,15, ,3, , , , ,198.35
2008,10,3064,081,11,01,01,220204,7,7,0,130,1,1,6,971,0,130,5,1,6,198.35
2008,11,3065,023,11,01,01,221001,7,7,0,130,1,1,4,971,0,130,5,1,4,198.35
2008,11,3065,025,11,01,01,221001,7,7,0,5122,2,1,2,771,0,1810,2,1,1,198.35
2008,11,3065,026,11,01,01,221001,7,7,0,5122,1,1,2,571,0,5122,5,1,2,198.35
2008,11,3065,027,11,01,01,221001,7,7,1, , , , ,942,0,9301,2,1,2,198.35
2008,11,3065,063,11,01,01,221001,7,7,0,5122,2,1,3,571,0,5122,1,1,3,198.35
2008,11,3065,064,11,01,01,221001,7,7,0,1514,4,5,1000,971,0,130,5,1,4,198.35
2008,11,3065,065,11,01,01,221001,7,7,0,130,2,1,3,971,0,130,5,1,3,198.35
2008,11,3065,066,11,02,02,221001,7,7,9, , , , , ,9, , , , ,198.35
2008,12,3066,016,11,01,01,221001,7,7,0,121,2,1,2, ,2, , , , ,198.35
2008,12,3066,020,11,01,01,221001,7,7,0,130,2,1,3,971,0,130,5,1,3,198.35
2008,12,3066,072,11,01,01,221001,7,7,0,130,2,1,4, ,2, , , , ,198.35
2008,12,3066,075,11,02,02,221001,7,7,9, , , , , ,9, , , , ,198.35
2008,12,3066,076,11,01,01,221001,7,7,0,130,1,1,12,971,0,130,5,1,12,198.35
2008,12,3066,077,11,01,01,221001,7,7,0,130,2,1,2,971,0,130,5,1,2,198.35
2008,12,3066,078,11,01,01,221001,7,7,0,130,2,1,2,971,0,130,5,1,2,198.35
2008,12,3066,081,11,01,01,221001,7,7,0,130,1,1,12, ,3, , , , ,198.35
2008,10,3076,021,11,01,01,220510,7,8,2, , , , ,971,0,111,4,1,5,184.18
2008,10,3076,022,11,01,01,220510,7,8,0,130,2,1,5,971,0,130,5,1,5,184.18
2008,10,3076,023,11,01,01,220510,7,8,0,130,2,1,4,971,0,130,2,1,4,184.18
2008,10,3076,024,11,01,01,220510,7,8,0,130,2,1,5, ,1, , , , ,184.18
2008,10,3076,043,11,01,01,220510,7,8,0,130,2,1,4,971,0,130,5,1,4,184.18
2008,10,3076,048,11,01,01,220510,7,8,1, , , , ,971,0,113,4,1,10,184.18
2008,10,3076,050,11,01,01,220510,7,8,0,130,1,1,5,971,0,130,5,1,5,184.18
2008,10,3076,051,11,01,01,220510,7,8,0,130,1,1,4, ,3, , , , ,184.18
2008,11,3077,011,11,01,01,220905,7,8,0,111,2,1,2,971,0,111,5,1,2,198.35
2008,11,3077,012,11,01,01,220905,7,8,2, , , , , ,2, , , , ,198.35
2008,11,3077,013,11,01,01,220905,7,8,0,130,1,2,30,971,0,130,5,2,30,198.35
2008,11,3077,041,11,01,01,220905,7,8,0,130,2,1,3,971,0,130,5,1,3,198.35
2008,11,3077,042,11,01,01,220905,7,8,0,130,2,1,2,971,0,130,5,1,2,198.35
2008,11,3077,043,11,01,01,220905,7,8,0,130,2,1,2,971,0,130,5,1,2,198.35
2008,11,3077,045,11,02,02,220905,7,8,9, , , , , ,9, , , , ,198.35
2008,11,3077,047,11,01,01,220905,7,8,0,130,2,2,40,971,0,130,5,2,40,198.35
2008,12,3078,001,11,01,01,220705,7,8,2, , , , , ,2, , , , ,198.35
2008,12,3078,029,11,01,01,220705,7,8,0,130,1,1,20,971,0,130,5,1,20,198.35
2008,12,3078,030,11,01,01,220705,7,8,0,130,1,1,6,971,0,130,5,1,6,198.35
2008,12,3078,034,11,01,01,220705,7,8,0,130,1,1,10,971,0,130,5,1,10,198.35
2008,12,3078,036,11,01,01,220705,7,8,0,4520,4,1,4,771,0,1810,2,1,1,198.35
2008,12,3078,037,11,01,01,220705,7,8,0,130,1,1,10,971,0,130,5,1,10,198.35
2008,12,3078,038,11,01,01,220705,7,8,0,4520,1,1,3, ,3, , , , ,198.35
2008,10,3087,035,11,01,01,230101,3,2,0,7512,3,6, , ,3, , , , ,207.21
2008,10,3087,047,11,01,01,230101,3,2,0,1320,3,5,3000, ,3, , , , ,207.21
2008,10,3087,062,11,01,01,230101,3,2,1, , , , , ,1, , , , ,207.21
2008,10,3087,075,11,01,01,230101,3,2,0,130,2,1,6,574,0,5252,2,1,2,207.21
2008,10,3087,095,11,01,01,230101,3,2,3, , , , ,615,0,130,1,1,10,207.21
2008,10,3087,124,11,01,00,230101,3,2, , , , , , , , , , , ,207.21
2008,11,3088,070,11,01,01,230101,3,2,2, , , , , ,3, , , , ,207.21
2008,11,3088,081,13,02,02,230101,3,2,0,3610,2,1,2, ,3, , , , ,207.21
2008,11,3088,081,23,02,02,230101,3,2,0,3610,2,1,2, ,3, , , , ,207.21
2008,11,3088,107,11,01,01,230101,3,2,0,6023,1,1,2, ,3, , , , ,207.21
2008,12,3089,010,11,01,01,230101,3,2,0,1553,3,5,2000, ,3, , , , ,207.21
2008,12,3089,033,11,01,01,230101,3,2,0,4520,2,1,10,136,0,8010,3,5,9998,207.21
2008,12,3089,045,11,02,02,230101,3,2,0,6420,3,5,6000, ,3, , , , ,207.21
2008,12,3089,067,11,02,02,230101,3,2,0,111,2,1,2, ,3, , , , ,207.21
2008,12,3089,078,11,01,01,230101,3,2,0,5010,2,1,1, ,3, , , , ,207.21
2008,12,3089,101,11,01,01,230101,3,2,0,130,2,1,6,971,0,130,5,1,6,207.21
2008,11,3100,007,11,01,01,230104,3,2,0,130,2,1,5,971,0,130,5,1,5,172.33
2008,11,3100,031,11,01,01,230104,3,2,0,4520,2,1,8,942,0,9301,2,1,1,172.33
2008,11,3100,042,11,01,01,230104,3,2,0,130,2,1,7,971,0,130,5,1,7,172.33
2008,11,3100,067,11,01,00,230104,3,2, , , , , , , , , , , ,172.33
2008,11,3100,080,11,01,01,230104,3,2,0,130,2,1,4,971,0,130,5,1,4,172.33
2008,11,3100,102,11,01,01,230104,3,2,0,130,2,1,3,971,0,130,5,1,3,172.33
2008,12,3101,027,11,01,01,230104,3,2,0,1541,2,1,3,766,0,1541,5,1,3,172.33
2008,12,3101,041,11,01,01,230104,3,2,1, , , , , ,1, , , , ,172.33
2008,12,3101,067,11,01,01,230104,3,2,0,130,2,1,2, ,1, , , , ,172.33
2008,10,3111,007,11,01,00,230101,3,2, , , , , , , , , , , ,172.33
2008,10,3111,030,11,02,02,230101,3,2,0,6021,1,1,2, ,3, , , , ,172.33
2008,10,3111,041,11,01,01,230101,3,2,1, , , , ,615,0,130,2,1,4,172.33
2008,10,3111,074,11,02,02,230101,3,2,0,4520,4,1,4, ,3, , , , ,172.33
2008,10,3111,098,11,01,01,230101,3,2,0,500,4,1,10,522,0,5520,2,1,1,172.33
2008,11,3112,004,11,01,01,230101,3,2,0,130,2,1,3,971,0,130,5,1,3,172.33
2008,11,3112,028,11,01,01,230101,3,2,0,5252,2,1,2, ,3, , , , ,172.33
2008,11,3112,039,11,01,01,230101,3,2,0,4520,2,1,1, ,3, , , , ,172.33
2008,11,3112,075,11,02,02,230101,3,2,0,7523,3,6, ,615,0,130,2,1,5,172.33
2008,11,3112,100,11,01,01,230101,3,2,0,130,2,1,3,971,0,130,5,1,3,172.33
2008,12,3113,007,11,01,01,230101,3,2,0,130,2,1,7,971,0,130,5,1,7,172.33
2008,12,3113,018,11,01,01,230101,3,2,0,5211,2,1,3,571,0,5122,2,1,2,172.33
2008,12,3113,042,11,01,01,230101,3,2,0,130,2,1,4,971,0,130,5,1,4,172.33
2008,12,3113,065,11,01,01,230101,3,2,0,130,2,1,3,971,0,130,5,1,3,172.33
2008,12,3113,076,11,01,01,230101,3,2,0,130,2,1,3,971,0,130,5,1,3,172.33
2008,10,3123,010,11,01,00,230101,3,2, , , , , , , , , , , ,172.33
2008,10,3123,040,11,01,01,230101,3,2,0,111,2,1,7, ,1, , , , ,172.33
2008,10,3123,053,11,01,01,230101,3,2,0,111,2,1,4,971,0,111,5,1,4,172.33
2008,10,3123,075,11,01,01,230101,3,2,0,111,1,1,3,971,0,111,5,1,3,172.33
2008,10,3123,087,11,01,01,230101,3,2,0,111,2,1,4,971,0,111,5,1,4,172.33
2008,10,3123,114,11,01,01,230101,3,2,0,2899,2,1,1, ,3, , , , ,172.33
2008,11,3124,002,11,02,02,230101,3,2,0,9309,2,1,1, ,3, , , , ,172.33
2008,11,3124,028,11,01,00,230101,3,2, , , , , , , , , , , ,172.33
2008,11,3124,040,11,01,01,230101,3,2,0,7511,4,6, ,941,0,9500,6,1,1,172.33
2008,11,3124,063,11,01,01,230101,3,2,1, , , , ,522,0,5520,2,1,3,172.33
2008,11,3124,075,11,01,01,230101,3,2,0,130,2,1,4,971,0,130,5,1,4,172.33
2008,12,3125,004,11,01,01,230101,3,2,0,130,2,1,5,971,0,130,5,1,5,172.33
2008,12,3125,029,11,02,02,230101,3,2,0,130,2,1,5,971,0,130,5,1,5,172.33
2008,12,3125,039,11,01,01,230101,3,2,0,6021,2,1,1, ,3, , , , ,172.33
2008,12,3125,063,11,01,01,230101,3,2,1, , , , ,615,0,130,2,1,4,172.33
2008,12,3125,074,11,01,01,230101,3,2,0,130,2,1,4,971,0,130,5,1,4,172.33
2008,10,3135,018,11,01,01,230110,3,2,1,111, , , ,971,0,5259,2,1,5,167.4
2008,10,3135,041,12,01,01,230110,3,2,0,111,2,1,9,971,0,111,5,1,9,167.4
2008,10,3135,041,22,01,01,230110,3,2,0,6022,2,1,1,922,0,5259,2,1,1,167.4
2008,10,3135,068,11,01,01,230110,3,2,0,1320,4,6, , ,3, , , , ,167.4
2008,10,3135,080,11,01,01,230110,3,2,0,111,2,1,4, ,3, , , , ,167.4
2008,10,3135,107,11,01,01,230110,3,2,0,8010,3,1,5, ,3, , , , ,167.4
2008,11,3136,007,11,01,00,230110,3,2, , , , , , , , , , , ,167.4
2008,11,3136,029,11,01,01,230110,3,2,1, , , , ,945,0,9309,2,1,1,167.4
2008,11,3136,045,11,02,02,230110,3,2,0,4520,1,1,3,941,0,9500,6,1,1,167.4
2008,11,3136,070,11,01,01,230110,3,2,0,8021,3,5,9998, ,3, , , , ,167.4
2008,11,3136,080,11,01,01,230110,3,2,0,130,2,1,5,971,0,130,5,1,5,167.4
2008,11,3136,108,11,01,00,230110,3,2, , , , , , , , , , , ,167.4
2008,12,3137,011,11,01,01,230110,3,2,0,130,2,1,5,971,0,130,5,1,5,167.4
2008,12,3137,025,11,01,01,230110,3,2,0,5260,2,1,1,942,0,9301,2,1,1,167.4
2008,12,3137,038,11,02,02,230110,3,2,0,4520,1,1,3,912,0,5520,1,1,2,167.4
2008,12,3137,073,11,01,01,230110,3,2,0,130,2,1,5,971,0,130,5,1,5,167.4
2008,12,3137,110,11,01,01,230110,3,2,1, , , , , ,1, , , , ,167.4
2008,10,3147,004,11,01,01,230101,3,2,0,1320,4,5,9998, ,3, , , , ,172.33
2008,10,3147,056,11,02,02,230101,3,2,0,130,2,1,8,971,0,130,5,1,8,172.33
2008,10,3147,088,11,01,01,230101,3,2,0,5050,3,3,90, ,3, , , , ,172.33
2008,11,3148,008,11,01,01,230101,3,2,0,5232,2,1,1, ,3, , , , ,172.33
2008,11,3148,034,11,01,01,230101,3,2,0,6022,2,1,1,572,0,5211,2,1,2,172.33
2008,11,3148,047,11,01,01,230101,3,2,0,130,2,1,6,971,0,130,5,1,6,172.33
2008,11,3148,069,12,01,01,230101,3,2,0,130,2,1,4,971,0,130,5,1,4,172.33
2008,11,3148,069,22,01,01,230101,3,2,0,1320,3,5,3000, ,3, , , , ,172.33
2008,11,3148,080,11,01,01,230101,3,2,0,500,2,1,3, ,3, , , , ,172.33
2008,11,3148,103,11,01,01,230101,3,2,0,1320,4,5,5000,572,0,5220,2,1,2,172.33
2008,12,3149,016,11,01,01,230101,3,2,0,2710,4,2,50, ,3, , , , ,172.33
2008,12,3149,027,11,01,01,230101,3,2,0,6301,2,1,1,411,0,7511,3,5,9998,172.33
2008,12,3149,042,11,01,00,230101,3,2, , , , , , , , , , , ,172.33
2008,12,3149,064,11,01,01,230101,3,2,0,5520,2,1,5,942,0,5520,5,1,5,172.33
2008,10,3159,027,11,01,00,230110,3,2, , , , , , , , , , , ,164.88
2008,10,3159,037,11,01,01,230110,3,2,1, , , , ,612,0,111,2,1,5,164.88
2008,10,3159,064,11,01,01,230110,3,2,1, , , , ,615,0,130,2,1,5,164.88
2008,10,3159,077,11,01,00,230110,3,2, , , , , , , , , , , ,164.88
2008,11,3160,008,11,02,02,230110,3,2,0,4520,4,1,4,912,0,5520,1,1,2,164.88
2008,11,3160,019,11,01,01,230110,3,2,1, , , , ,942,0,9301,2,1,1,164.88
2008,11,3160,031,11,01,01,230110,3,2,0,111,2,1,10, ,3, , , , ,164.88
2008,11,3160,038,11,01,01,230110,3,2,0,130,2,1,9,971,0,130,5,1,9,164.88
2008,11,3160,050,11,01,01,230110,3,2,0,1320,3,6, ,572,0,5211,2,1,1,164.88
2008,11,3160,076,11,02,02,230110,3,2,0,130,2,1,8,971,0,130,5,1,8,164.88
2008,12,3161,014,11,01,01,230110,3,2,0,130,2,1,5,971,0,130,5,1,5,164.88
2008,12,3161,025,11,01,01,230110,3,2,0,130,4,1,4,971,0,130,4,1,4,164.88
2008,12,3161,034,11,01,01,230110,3,2,0,130,2,1,7,971,0,111,5,1,7,164.88
2008,12,3161,056,11,01,01,230110,3,2,1, , , , ,941,0,9500,6,1,1,164.88
2008,10,3167,011,11,01,01,230301,3,7,0,130,2,1,6,971,0,130,5,1,6,3.15
2008,10,3167,020,11,01,01,230301,3,7,1, , , , ,615,0,130,2,1,1,3.15
2008,10,3167,022,11,01,01,230301,3,7,0,130,2,1,6,744,0,1721,2,1,3,3.15
2008,10,3167,034,11,01,01,230301,3,7,0,130,2,1,4,971,0,130,5,1,4,3.15
2008,10,3167,054,11,01,01,230301,3,7,0,130,2,1,4,971,0,130,5,1,4,3.15
2008,10,3167,056,11,01,01,230301,3,7,0,130,4,1,5, ,3, , , , ,3.15
2008,10,3167,070,11,01,01,230301,3,7,0,130,2,1,8,971,0,130,5,1,8,3.15
2008,10,3167,085,11,01,01,230301,3,7,0,130,2,1,1,911,0,5259,2,1,1,3.15
2008,11,3168,010,11,01,01,230105,3,7,0,130,4,1,12, ,3, , , , ,89.1
2008,11,3168,015,11,02,02,230105,3,7,0,130,1,1,6,971,0,130,5,1,6,89.1
2008,11,3168,061,11,01,01,230105,3,7,0,130,2,1,6,971,0,130,5,1,6,89.1
2008,11,3168,062,11,02,02,230105,3,7,0,130,2,1,5,971,0,130,5,1,5,89.1
2008,11,3168,064,11,02,02,230105,3,7,0,130,1,1,6,971,0,130,5,1,6,89.1
2008,11,3168,065,11,02,02,230105,3,7,0,130,1,1,4,971,0,130,5,1,4,89.1
2008,11,3168,070,11,01,01,230105,3,7,0,130,1,1,3,971,0,130,5,1,3,89.1
2008,11,3168,071,11,01,01,230105,3,7,0,130,4,1,4,971,0,130,4,1,4,89.1
2008,12,3169,010,11,01,01,230103,3,7,0,130,2,1,11,971,0,130,5,1,11,89.1
2008,12,3169,011,11,01,01,230103,3,7,0,130,4,1,4,971,0,130,4,1,4,89.1
2008,12,3169,066,11,01,01,230103,3,7,0,130,2,1,8,971,0,130,5,1,8,89.1
2008,12,3169,067,11,01,01,230103,3,7,0,130,1,1,12,971,0,130,5,1,12,89.1
2008,12,3169,068,11,01,01,230103,3,7,0,111,2,1,4,971,0,111,5,1,4,89.1
2008,12,3169,072,11,01,01,230103,3,7,1, , , , , ,1, , , , ,89.1
2008,12,3169,077,11,01,01,230103,3,7,0,5520,4,1,8, ,3, , , , ,89.1
2008,10,3176,105,11,01,01,230110,3,8,0,130,2,1,5,971,0,130,5,1,5,89.1
2008,10,3176,179,11,01,01,230110,3,8,1, , , , ,615,0,130,2,1,3,89.1
2008,10,3176,186,11,01,01,230110,3,8,0,4520,4,1,2,574,0,5252,2,1,2,89.1
2008,10,3176,203,11,01,01,230110,3,8,0,130,2,1,5,971,0,130,5,1,5,89.1
2008,10,3176,204,11,01,01,230110,3,8,0,130,1,1,9,971,0,130,5,1,9,89.1
2008,10,3176,206,11,01,01,230110,3,8,0,121,2,1,4,971,0,121,5,1,4,89.1
2008,10,3176,329,11,01,01,230110,3,8,0,1920,2,1,2,615,0,130,2,1,4,89.1
2008,10,3176,330,11,01,01,230110,3,8,0,1920,2,1,2,615,0,130,2,1,2,89.1
2008,10,3181,015,11,01,01,230302,6,5,0,6021,4,5,5000, ,3, , , , ,34.13
2008,10,3181,039,11,01,01,230302,6,5,0,130,2,1,2, ,1, , , , ,34.13
2008,10,3181,051,11,01,01,230302,6,5,0,130,4,1,3,922,0,5259,2,1,1,34.13
2008,10,3181,081,11,01,01,230302,6,5,0,7522,3,6, , ,3, , , , ,34.13
2008,10,3181,096,11,01,01,230302,6,5,0,1320,4,5,5000,615,0,130,1,1,4,34.13
2008,10,3181,118,11,02,02,230302,6,5,0,6021,3,1,10, ,3, , , , ,34.13
2008,11,3182,005,11,01,01,230302,6,5,1, , , , ,885,0,6022,2,1,1,34.13
2008,11,3182,019,12,01,01,230302,6,5,0,7513,3,5,9998, ,3, , , , ,34.13
2008,11,3182,019,22,01,01,230302,6,5,0,6021,3,5,1000, ,3, , , , ,34.13
2008,11,3182,032,13,01,01,230302,6,5,0,1320,4,5,9998, ,3, , , , ,34.13
2008,11,3182,032,33,01,01,230302,6,5,0,8511,3,5,9998, ,3, , , , ,34.13
2008,11,3182,073,11,01,01,230302,6,5,0,7523,3,5,9998, ,3, , , , ,34.13
2008,11,3182,084,11,01,01,230302,6,5,0,130,1,1,7,572,0,5211,2,1,7,34.13
2008,12,3188,006,11,01,01,230401,6,5,0,7511,3,6, ,615,0,130,2,1,6,46.53
2008,12,3188,016,11,01,01,230401,6,5,0,130,2,1,5, ,1, , , , ,46.53
2008,12,3188,034,11,01,01,230401,6,5,0,130,2,1,4,971,0,130,5,1,4,46.53
2008,12,3188,053,11,01,01,230401,6,5,0,130,2,1,10,971,0,130,5,1,10,46.53
2008,12,3188,073,11,01,01,230401,6,5,0,130,2,1,3,971,0,130,5,1,3,46.53
2008,12,3188,084,11,01,01,230401,6,5,0,121,2,1,3,971,0,121,5,1,3,46.53
2008,12,3197,015,11,01,01,230201,6,8,0,130,2,1,5,971,0,130,5,1,5,72.41
2008,12,3197,018,11,01,01,230201,6,8,1, , , , ,615,0,130,2,1,2,72.41
2008,12,3197,031,11,02,02,230201,6,8,0,121,2,1,6,971,0,121,5,1,6,72.41
2008,12,3197,033,11,01,01,230201,6,8,0,121,2,1,4,971,0,121,5,1,4,72.41
2008,12,3197,034,11,01,01,230201,6,8,1, , , , ,621,0,121,2,1,5,72.41
2008,12,3197,035,11,01,01,230201,6,8,0,130,2,1,5,971,0,130,5,1,5,72.41
2008,12,3197,037,11,02,02,230201,6,8,0,130,2,1,4,971,0,130,5,1,4,72.41
2008,12,3197,039,11,01,01,230201,6,8,0,130,2,1,4,971,0,130,5,1,4,72.41
2008,11,3198,026,11,01,01,230402,6,8,0,130,2,1,3,971,0,130,5,1,3,72.41
2008,11,3198,027,11,01,01,230402,6,8,0,130,2,1,4,971,0,130,5,1,4,72.41
2008,11,3198,028,11,02,02,230402,6,8,0,130,1,1,15,971,0,130,5,1,15,72.41
2008,11,3198,029,11,01,01,230402,6,8,0,130,2,1,5,971,0,130,5,1,5,72.41
2008,11,3198,083,11,01,01,230402,6,8,0,130,2,1,7,971,0,130,5,1,7,72.41
2008,11,3198,084,11,01,01,230402,6,8,0,130,2,1,4,971,0,130,5,1,4,72.41
2008,11,3198,086,11,01,01,230402,6,8,0,130,2,1,4,971,0,130,5,1,4,72.41
2008,11,3198,099,11,01,01,230402,6,8,0,130,2,1,6,971,0,130,5,1,6,72.41
2008,10,3202,001,11,01,01,240101,1,3,0,130,2,1,3,522,0,5520,2,1,3,98.08
