AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,TICUEST01B,FACTOR07
2011,03,2775,076,11,01,01,200406,1,5,1,2,2, ,3,600,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,7, ,2,1304.88
2011,03,2775,098,11,02,02,200406,1,5,2,2,2, ,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6,2,1304.88
2011,11,2776,004,11,01,01,200406,1,5,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,1286.85
2011,11,2776,035,11,01,01,200406,1,5,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,8,2,1286.85
2011,11,2776,046,11,02,02,200406,1,5,3,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,1286.85
2011,11,2776,074,11,01,01,200406,1,5,2,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,1286.85
2011,11,2776,084,11,01,01,200406,1,5,4,2,2, ,2,600,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,2,6, ,2,1286.85
2011,11,2776,109,11,01,01,200406,1,5,1,2,2, ,2,2500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6, ,2,1286.85
2011,01,2777,015,11,01,01,200704,1,6,2,1,1,3,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6, ,289.5
2011,01,2777,023,11,01,01,200704,1,6,2,1,1,6,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,289.5
2011,01,2777,035,11,01,01,200704,1,6,2,1,2, ,3,2000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,289.5
2011,01,2777,055,11,01,01,200704,1,6,3,2,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6, , ,289.5
2011,01,2777,066,11,01,01,200704,1,6,1,2,2, ,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, , ,289.5
2011,01,2777,083,11,01,01,200704,1,6,3,1,2, ,3,400,2,3,0,0,0,0,1,0,0,0,4, , , , , , , , , ,1,1,6, , ,289.5
2011,01,2777,113,11,01,01,200704,1,6,1,1,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,9, ,289.5
2011,04,2778,011,11,01,01,200305,1,6,2,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5,8,2,322.77
2011,04,2778,019,11,01,01,200305,1,6,2,3,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,8,2,322.77
2011,04,2778,028,11,01,01,200305,1,6,2,2,2, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,1,322.77
2011,04,2778,035,11,01,01,200305,1,6,4,2,3, ,3,99999,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,322.77
2011,04,2778,052,12,01,01,200305,1,6,4,1,1,3,3,3000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,322.77
2011,04,2778,052,22,01,01,200305,1,6,2,1,1,1,3,1500,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,322.77
2011,04,2778,064,11,01,01,200305,1,6,1,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,2,322.77
2011,04,2778,082,11,01,01,200305,1,6,1,2,2, ,3,700,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,322.77
2011,04,2778,093,11,01,01,200305,1,6,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,2,322.77
2011,05,2779,021,11,01,01,200505,1,7,2,1,3, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,5, ,2,322.77
2011,05,2779,022,11,02,02,200505,1,7,2,2,1,7,3,850,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,322.77
2011,05,2779,023,11,01,01,200505,1,7,2,1,2, ,2,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,4,6,8,1,322.77
2011,05,2779,024,11,01,01,200505,1,7,2,2,2, ,2,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,322.77
2011,05,2779,086,11,02,02,200505,1,7,1,2,1,3,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,2,322.77
2011,05,2779,087,11,01,01,200505,1,7,2,1,2, ,3,1000,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,6,6,2,322.77
2011,05,2779,088,11,02,02,200505,1,7,4,1,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,6,2,322.77
2011,05,2779,089,11,02,02,200505,1,7,1,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,2,322.77
2011,06,2780,039,11,02,02,200604,1,7,4,1,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,322.77
2011,06,2780,041,11,02,02,200604,1,7,2,2,2, ,2,600,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,10,6,4,2,322.77
2011,06,2780,042,11,01,01,200604,1,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,2,322.77
2011,06,2780,072,11,01,01,200604,1,7,2,2,2, ,3,500,3,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,1,6,6,2,322.77
2011,06,2780,073,11,01,01,200604,1,7,2,2,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,322.77
2011,06,2780,076,11,02,02,200604,1,7,2,2,2, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6, ,322.77
2011,06,2780,078,11,02,02,200604,1,7,2,2,2, ,3,1500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6,2,322.77
2011,06,2780,079,11,01,01,200604,1,7,4,1,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,322.77
2011,07,2781,034,11,01,01,200601,1,7,2,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,337.38
2011,07,2781,036,11,02,02,200601,1,7,2,2,2, ,2,900,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,07,2781,037,11,01,01,200601,1,7,2,2,2, ,2,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,337.38
2011,07,2781,038,11,02,02,200601,1,7,2,2,2, ,3,1500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,6,2,337.38
2011,07,2781,073,11,02,02,200601,1,7,2,2,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,337.38
2011,07,2781,074,11,01,01,200601,1,7,2,3,3, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,337.38
2011,07,2781,075,11,01,01,200601,1,7,2,1,2, ,3,1200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,07,2781,076,11,01,00,200601,1,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,337.38
2011,08,2782,023,11,01,01,200209,1,7,4,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,337.38
2011,08,2782,024,11,01,01,200209,1,7,2,2,2, ,2,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,08,2782,026,11,01,01,200209,1,7,4,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,337.38
2011,08,2782,080,11,02,02,200209,1,7,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,6,6,2,337.38
2011,08,2782,081,11,02,02,200209,1,7,4,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,8,6,2,337.38
2011,08,2782,084,11,01,01,200209,1,7,2,2,3, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,337.38
2011,08,2782,086,11,01,01,200209,1,7,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,337.38
2011,08,2782,087,11,02,02,200209,1,7,4,2,2, ,2,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,337.38
2011,09,2783,005,11,02,02,200208,1,7,2,3,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,1,2,337.38
2011,09,2783,006,11,01,01,200208,1,7,1,2,1,7,4,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,2,337.38
2011,09,2783,007,11,01,01,200208,1,7,2,1,1,6,3,1000,2,3,1,0,0,0,0,0,0,0,4, , , , , , , , , ,2,2,6,6,1,337.38
2011,09,2783,008,11,02,02,200208,1,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,4,2,337.38
2011,09,2783,045,11,02,02,200208,1,7,1,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,6, ,337.38
2011,09,2783,047,11,02,02,200208,1,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,337.38
2011,09,2783,048,11,01,01,200208,1,7,2,2,2, ,2,300,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,4, ,2,337.38
2011,09,2783,049,11,01,01,200208,1,7,2,1,3, ,2,400,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,4, ,2,337.38
2011,10,2784,033,11,01,01,200202,1,7,2,3,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,312.49
2011,10,2784,034,11,01,01,200202,1,7,2,1,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,1,312.49
2011,10,2784,036,11,02,02,200202,1,7,2,2,2, ,3,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,6,6,1,312.49
2011,10,2784,037,11,01,01,200202,1,7,1,1,2, ,3,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,1,312.49
2011,10,2784,073,11,02,02,200202,1,7,2,1,1,6,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,312.49
2011,10,2784,074,11,02,02,200202,1,7,3,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,312.49
2011,10,2784,075,11,01,01,200202,1,7,2,2,2, ,3,500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,2,6,5,1,312.49
2011,10,2784,076,11,01,01,200202,1,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,312.49
2011,11,2785,009,11,01,01,200306,1,7,2,2,2, ,3,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,312.49
2011,11,2785,010,11,01,01,200306,1,7,2,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,2,312.49
2011,11,2785,012,11,02,02,200306,1,7,3,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,6,1,312.49
2011,11,2785,064,11,02,02,200306,1,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,4,6,6,2,312.49
2011,11,2785,066,11,01,01,200306,1,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,312.49
2011,11,2785,067,11,02,02,200306,1,7,3,1,1,3,3,1000,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,2,2,4,6,1,312.49
2011,11,2785,068,11,01,00,200306,1,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,312.49
2011,12,2786,045,11,02,02,200401,1,7,2,1,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,2,312.49
2011,12,2786,047,11,02,02,200401,1,7,2,2,2, ,3,1400,2,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,2,2,6,6,2,312.49
2011,12,2786,048,11,02,02,200401,1,7,2,1,2, ,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5,6,2,312.49
2011,12,2786,049,11,01,01,200401,1,7,4,2,1,7,2,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,312.49
2011,12,2786,122,11,01,01,200401,1,7,2,2,2, ,2,650,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,6,4,2,312.49
2011,12,2786,123,12,02,02,200401,1,7,4,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,2,312.49
2011,12,2786,123,22,01,01,200401,1,7,1,2,2, ,3,480,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4,6,2,312.49
2011,12,2786,124,11,01,01,200401,1,7,2,2,2, ,2,99999,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,312.49
2011,12,2786,125,11,02,02,200401,1,7,2,1,1,2,3,433,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,8,4,2,312.49
2011,01,2787,027,11,01,01,200401,1,7,1,2,2, ,2,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,01,2787,030,11,01,01,200401,1,7,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,2,289.5
2011,01,2787,092,12,01,01,200401,1,7,2,2,2, ,2,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,01,2787,092,22,01,01,200401,1,7,3,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,5,2,289.5
2011,01,2787,093,11,01,01,200401,1,7,3,3,1,6,2,1200,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,289.5
2011,01,2787,096,11,01,01,200401,1,7,4,2,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,01,2787,097,11,01,01,200401,1,7,2,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,289.5
2011,01,2787,098,11,01,01,200401,1,7,4,2,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,01,2787,099,11,01,01,200401,1,7,2,2,2, ,2,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,5,5,2,289.5
2011,02,2788,033,11,01,01,200409,1,7,2,2,3, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,5,2,289.5
2011,02,2788,034,11,02,02,200409,1,7,3,2,2, ,3,500,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,10,10,8,6,2,289.5
2011,02,2788,035,11,01,01,200409,1,7,1,1,1,3,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,02,2788,036,11,02,02,200409,1,7,4,2,3, ,2,500,2,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,1,5,6,2,289.5
2011,02,2788,072,11,01,01,200409,1,7,3,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,5, ,2,289.5
2011,02,2788,073,11,02,02,200409,1,7,1,1,1,3,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,2,289.5
2011,02,2788,074,11,01,01,200409,1,7,4,2,3, ,2,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,2,289.5
2011,02,2788,075,11,01,01,200409,1,7,1,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6, ,2,289.5
2011,03,2789,009,11,01,01,200404,1,7,2,2,2, ,2,1500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,4,2,289.5
2011,03,2789,010,11,01,01,200404,1,7,3,2,2, ,3,100,2,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4, ,2,289.5
2011,03,2789,011,11,02,02,200404,1,7,2,2,2, ,2,1500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,6,6,2,289.5
2011,03,2789,012,11,02,02,200404,1,7,2,2,3, ,2,1000,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,6,6,2,289.5
2011,03,2789,041,11,02,02,200404,1,7,2,2,2, ,2,800,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,03,2789,042,11,02,02,200404,1,7,1,3,2, ,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,289.5
2011,03,2789,043,11,02,02,200404,1,7,3,2,2, ,2,1300,1,2,0,0,0,0,0,1,0,0,4, , , , , , , , , ,10,1,5,6,2,289.5
2011,03,2789,044,11,02,02,200404,1,7,3,2,2, ,3,800,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,1,1,6,6,2,289.5
2011,05,2790,025,11,02,02,200410,1,7,2,2,2, ,2,400,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,2,322.77
2011,05,2790,027,11,02,02,200410,1,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,5,6,2,322.77
2011,05,2790,028,11,01,01,200410,1,7,4,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4, ,2,322.77
2011,05,2790,077,11,01,01,200410,1,7,2,2,2, ,3,900,3,3,0,0,0,0,0,1,0,0,4, , , , , , , , , ,2,1,4, ,2,322.77
2011,05,2790,080,11,01,01,200410,1,7,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,8,2,322.77
2011,05,2790,081,11,02,02,200410,1,7,4,2,3, ,3,1000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,5,6,2,322.77
2011,05,2790,082,11,01,01,200410,1,7,4,2,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,322.77
2011,05,2790,083,11,01,01,200410,1,7,4,3,2, ,3,400,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,10,10,5,4,2,322.77
2011,04,2791,036,11,01,01,200101,1,7,2,1,2, ,3,900,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,322.77
2011,04,2791,038,11,02,02,200101,1,7,4,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4,6,2,322.77
2011,04,2791,040,11,01,01,200101,1,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,322.77
2011,04,2791,068,11,02,02,200101,1,7,2,1,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,322.77
2011,04,2791,069,11,01,01,200101,1,7,2,2,2, ,2,900,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,3,4,6,2,322.77
2011,04,2791,070,11,01,01,200101,1,7,2,2,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,322.77
2011,04,2791,071,11,02,02,200101,1,7,2,2,2, ,3,450,3,3,0,0,1,0,0,0,0,0,4, , , , , , , , , ,1,1,6,6,2,322.77
2011,04,2791,073,11,01,01,200101,1,7,1,2,1,6,3,900,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,2,322.77
2011,06,2792,022,11,01,01,200114,1,7,4,2,3, ,2,1000,1,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,2,4,6,2,322.77
2011,06,2792,023,11,02,02,200114,1,7,4,2,2, ,2,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,3,6,6,2,322.77
2011,06,2792,024,11,02,02,200114,1,7,2,1,1,5,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,322.77
2011,06,2792,025,11,01,01,200114,1,7,2,2,2, ,3,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,2,322.77
2011,06,2792,072,11,01,01,200114,1,7,2,2,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,4, ,2,322.77
2011,06,2792,073,11,02,02,200114,1,7,2,2,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,5,2,322.77
2011,06,2792,074,11,02,02,200114,1,7,2,1,2, ,2,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,5,5,2,322.77
2011,06,2792,075,11,01,01,200114,1,7,3,1,1,3,3,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,5,6,2,322.77
2011,07,2793,009,11,02,02,200114,1,7,4,2,2, ,2,500,2,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,1,5,6,2,337.38
2011,07,2793,010,11,02,02,200114,1,7,4,2,2, ,2,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,337.38
2011,07,2793,011,12,02,02,200114,1,7,4,2,2, ,3,400,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,4,6,2,337.38
2011,07,2793,011,22,02,02,200114,1,7,1,2,2, ,3,400,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,5,6,2,337.38
2011,07,2793,012,11,01,01,200114,1,7,1,2,2, ,3,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4,7,2,337.38
2011,07,2793,058,11,02,02,200114,1,7,4,2,2, ,2,800,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,1,337.38
2011,07,2793,059,12,02,02,200114,1,7,2,2,2, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,337.38
2011,07,2793,059,22,01,01,200114,1,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4,8,1,337.38
2011,07,2793,060,11,01,01,200114,1,7,2,1,2, ,4,350,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4,6,1,337.38
2011,08,2794,056,11,02,02,200114,1,7,4,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,5,2,337.38
2011,08,2794,057,11,01,01,200114,1,7,2,2,2, ,2,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,4,2,337.38
2011,08,2794,058,11,02,02,200114,1,7,4,2,2, ,3,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,08,2794,059,12,01,01,200114,1,7,2,2,1,1,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4,6,2,337.38
2011,08,2794,059,22,01,01,200114,1,7,1,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,337.38
2011,08,2794,130,11,02,02,200114,1,7,2,1,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4,6,2,337.38
2011,08,2794,131,11,01,01,200114,1,7,2,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,2,337.38
2011,08,2794,133,11,01,01,200114,1,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,4, ,2,337.38
2011,08,2794,138,11,02,02,200114,1,7,2,1,1,3,3,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,09,2795,043,11,01,01,200505,1,8,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,337.38
2011,09,2795,045,11,01,01,200505,1,8,4,2,1,7,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,09,2795,046,11,01,01,200505,1,8,2,2,1,6,3,860,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4,6,2,337.38
2011,09,2795,088,11,01,01,200505,1,8,2,1,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,09,2795,089,11,01,01,200505,1,8,2,2,2, ,2,600,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,337.38
2011,09,2795,090,11,01,01,200505,1,8,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,337.38
2011,09,2795,093,11,02,02,200505,1,8,2,3,2, ,3,850,2,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,6,6,2,337.38
2011,09,2795,094,11,01,01,200505,1,8,2,3,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,337.38
2011,10,2796,030,11,01,01,200205,1,8,2,2,1,6,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,312.49
2011,10,2796,031,11,02,02,200205,1,8,2,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4,6,2,312.49
2011,10,2796,032,11,02,02,200205,1,8,2,2,2, ,3,500,1,2,0,0,0,0,0,1,0,0,4, , , , , , , , , ,2,2,6,4,2,312.49
2011,10,2796,033,12,02,02,200205,1,8,2,2,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,312.49
2011,10,2796,033,22,02,02,200205,1,8,3,2,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4,4,2,312.49
2011,10,2796,082,11,01,01,200205,1,8,4,2,2, ,2,700,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,6, ,2,312.49
